time,CA1,CA2,CA3,CA4,CA5,ST1,ST2,ST3,ST4
0,-599.2644571428572,-229.76985714285718,199.08014285714285,-64.41985714285715,-243.25285714285718,-408.8998571428572,-314.86185714285716,-160.32285714285717,-190.46785714285716
5,1340.8441428571427,854.8441428571429,1262.2441428571428,840.9741428571427,364.68514285714286,-225.82685714285714,-308.71485714285717,350.6511428571429,-142.81285714285718
10,3155.414142857143,2108.534142857143,2150.0441428571426,1438.4041428571427,968.9741428571427,-147.68885714285716,-55.092857142857156,31.653142857142825,8.673142857142807
15,2806.9041428571427,1787.8041428571428,1688.2541428571426,1461.7241428571429,827.5341428571429,-14.348857142857128,22.28314285714282,180.5101428571428,28.939142857142883
20,1276.274142857143,672.8341428571429,1147.3441428571427,1043.084142857143,410.3891428571428,91.56014285714286,172.87914285714282,-135.77485714285717,-102.19585714285716
25,999.6341428571428,281.11914285714283,941.8441428571429,591.5941428571429,217.86214285714289,272.04614285714285,120.22114285714281,-112.92285714285714,161.38914285714282
30,618.2641428571429,458.25414285714294,797.3941428571428,485.85414285714285,4.306142857142845,384.78114285714287,37.84314285714288,-18.75785714285712,236.47514285714283
