time,CA1,CA2,CA3,CA4,CA5,ST1,ST2,ST3,ST4
0,9.903712857142864,-278.74028714285714,-211.87228714285715,191.24571285714285,44.18671285714282,-73.21428714285713,-283.1952871428572,-84.96728714285717,-397.58427714285716
5,1174.454712857143,490.4557128571429,235.41471285714283,440.09171285714285,183.26871285714287,-31.294287142857172,-229.60728714285716,46.01171285714287,-98.03528714285716
10,4002.1347128571424,3084.904712857143,2074.074712857143,1880.304712857143,1235.0047128571427,312.2537128571429,-6.134287142857147,96.07771285714284,60.69171285714282
15,2810.4747128571425,2247.3947128571426,1977.804712857143,1465.1347128571429,1244.974712857143,275.1277128571428,422.35671285714284,483.62471285714287,-46.99328714285713
20,1463.224712857143,958.664712857143,612.4347128571428,940.4547128571429,674.8047128571428,502.0807128571429,220.18271285714286,266.4297128571428,80.88771285714284
25,999.2247128571429,765.904712857143,587.7447128571429,786.1847128571429,835.5747128571428,343.0997128571429,96.62871285714283,564.5367128571428,245.38571285714283
30,1145.9447128571428,616.3847128571429,434.53371285714286,971.3447128571428,639.4647128571429,192.00971285714286,416.58671285714286,480.69671285714287,155.6477128571429
