CA1,CA2,CA3,CA4,CA5,ST1,SV1,ST2,SV2,ST3,SV3,ST4,SV4,ST5,SV5,ST6,SV6,ST7,SV7,ST8,SV8,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,CN1,CN2,CM1,CM2,CA1 std,CA2 std,CA3 std,CA4 std,CA5 std,ST1 std,SV1 std,ST2 std,SV2 std,ST3 std,SV3 std,ST4 std,SV4 std,ST5 std,SV5 std,ST6 std,SV6 std,ST7 std,SV7 std,ST8 std,SV8 std,SM1 std,SM2 std,SM3 std,SM4 std,SM5 std,SM6 std,SM7 std,SM8 std,CN1 std,CN2 std,CM1 std,CM2 std,time
347.046,353.77,377.366,571.186,710.088,463.814,641.806,211.109,257.299,642.516,577.158,-15.7862,273.127,-55.0012,-14.9092,308.291,54.6253,215.286,250.074,145.626,182.21,446.692,748.342,476.092,318.397,275.382,490.333,212.947,444.77,337.107,392.317,-1830.53,2123.12,394.553,334.401,459.067,456.924,376.151,283.191,186.109,311.347,293.642,276.987,323.313,268.334,258.293,278.259,249.491,257.047,321.026,238.641,395.545,280.111,264.404,337.612,300.124,291.791,320.198,328.314,345.686,358.404,203.579,295.782,325.731,2152.26,1087.07,0
885.281,518.481,498.018,885.574,787.766,255.753,496.681,300.022,603.76,301.066,141.909,401.379,180.289,343.538,-75.7989,490.125,-138.819,105.576,174.776,-69.3675,283.108,68.4487,937.276,719.568,230.111,135.728,204.469,62.8108,412.572,99.6035,468.283,3078.73,11267.2,538.67,295.694,337.643,336.657,455.223,350.816,281.144,318.125,372.254,331.935,373.323,259.055,303.354,285.122,238.151,311.186,318.001,303.699,262.546,264.376,267.844,383.505,492.834,351.086,325.021,318.891,367.937,386.915,369.92,382.799,292.574,3415.26,1664.65,5
4079.82,4238.06,3135.15,2352.65,1735.98,467.448,431.657,790.188,264.189,978.579,289.289,263.814,342.786,134.225,-102.402,486.617,53.5395,187.096,427.69,327.293,265.944,806.768,915.517,536.564,222.636,342.619,232.784,168.47,180.623,468.241,446.566,11180.8,17517.9,912.374,686.695,517.613,556.48,416.182,292.748,308.239,258.988,272.124,359.507,276.539,302.588,369.844,293.064,360.973,384.942,406.127,304.024,311.998,243.752,249.913,349.289,474.931,267.562,410.236,258.382,297.962,321.118,214.238,317.274,293.096,2380.67,1340.41,10
3315.23,3134.36,2422.22,1991.03,1793.7,746.755,71.1633,692.004,539.488,712.134,480.728,148.132,123.617,-124.035,164.085,163.96,436.752,27.1456,210.775,8.72836,115.682,655.671,1023.39,443.225,390.187,608.187,402.841,74.9219,130.257,210.608,626.187,3756.49,8571.0,868.658,488.568,367.802,588.774,394.271,275.349,393.245,253.722,273.055,305.001,354.699,282.916,333.148,338.67,244.773,457.836,282.796,385.03,312.94,304.282,285.75,328.11,450.114,424.245,299.223,321.099,199.418,269.701,364.078,321.983,252.761,3282.48,1606.92,15
1430.45,1641.22,1334.35,1255.26,1450.41,1218.09,456.464,864.316,154.104,665.694,523.66,556.151,204.845,420.841,26.7698,312.342,130.967,235.29,507.205,398.122,252.371,867.824,980.249,814.786,723.702,462.687,265.86,297.767,487.159,498.853,441.555,914.097,4934.53,378.825,358.964,339.545,308.771,278.699,300.068,390.022,188.355,372.258,247.496,406.063,248.887,309.876,309.883,292.124,273.559,302.587,225.723,301.076,320.174,304.06,257.212,427.753,355.189,360.977,344.695,329.375,255.398,330.734,291.715,357.791,2048.63,1213.48,20
1249.49,1100.27,1182.59,1308.46,1267.58,1008.52,292.212,838.549,51.2843,601.881,232.534,683.109,90.5828,111.297,302.987,337.524,102.61,214.2,264.607,203.425,112.174,912.009,909.879,678.975,415.077,425.56,142.786,160.159,183.212,240.803,831.951,-183.463,4765.81,360.119,421.686,367.562,401.38,403.204,214.915,279.475,227.174,451.31,343.319,276.147,290.273,309.286,289.646,263.154,178.761,206.813,412.944,290.856,255.786,234.6,268.958,399.513,288.691,251.582,246.34,212.956,327.469,254.448,342.665,304.369,2797.7,1408.08,25
1231.12,1159.62,1042.06,998.625,1391.11,972.022,451.327,1091.88,389.519,788.726,413.95,491.628,209.522,513.01,300.857,286.031,119.19,590.981,418.084,380.414,69.284,641.012,800.712,721.781,747.883,318.314,252.12,339.654,511.507,275.424,687.786,-55.21,3647.16,316.1,349.203,437.804,468.878,444.848,212.338,192.888,307.836,279.524,245.624,237.349,286.801,290.752,235.231,357.107,176.51,239.456,264.956,255.963,211.024,222.261,283.948,306.693,252.032,259.701,251.976,272.823,232.192,263.715,301.216,268.246,2328.41,1285.53,30
