CA1,CA2,CA3,CA4,CA5,ST1,SV1,ST2,SV2,ST3,SV3,ST4,SV4,ST5,SV5,ST6,SV6,ST7,SV7,ST8,SV8,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,CN1,CN2,CM1,CM2,CA1 std,CA2 std,CA3 std,CA4 std,CA5 std,ST1 std,SV1 std,ST2 std,SV2 std,ST3 std,SV3 std,ST4 std,SV4 std,ST5 std,SV5 std,ST6 std,SV6 std,ST7 std,SV7 std,ST8 std,SV8 std,SM1 std,SM2 std,SM3 std,SM4 std,SM5 std,SM6 std,SM7 std,SM8 std,CN1 std,CN2 std,CM1 std,CM2 std,time
-149.927,425.233,172.268,151.881,-66.724,191.295,153.283,90.9757,520.965,145.043,381.486,174.519,165.769,131.537,43.9589,186.284,409.178,309.708,590.535,360.42,94.5009,148.271,246.127,1117.96,573.928,288.897,29.2634,413.85,409.263,485.883,749.764,443.623,190.828,438.47,188.258,390.536,482.523,401.809,426.21,221.155,240.235,273.685,353.952,283.412,246.512,312.924,241.869,293.165,298.747,165.063,224.713,242.975,211.223,186.958,276.492,269.502,501.022,362.747,258.671,276.301,327.343,304.169,295.213,336.968,265.706,443.652,0
2597.44,2275.54,2185.24,1615.86,917.614,196.01,434.025,322.322,496.077,506.1,616.91,229.988,245.278,252.625,263.201,105.544,245.32,358.466,183.183,383.228,313.063,62.5193,408.839,835.133,603.574,612.323,231.177,656.495,322.237,136.633,908.356,2358.62,-484.609,335.491,312.841,424.062,469.081,503.698,273.7,241.624,262.662,267.161,361.347,360.298,252.41,247.578,322.115,429.775,253.535,241.399,355.052,252.616,291.214,362.439,242.145,270.754,312.208,321.981,255.053,308.768,270.373,315.204,296.847,387.062,487.593,666.813,5
6013.49,5384.64,4350.65,2798.33,2423.85,333.493,122.957,302.658,315.315,106.478,225.698,246.467,151.286,-0.297306,142.749,32.1515,200.469,365.092,117.436,313.701,173.882,328.736,386.243,853.821,758.938,513.023,218.138,464.52,137.186,449.357,772.656,2968.35,954.013,542.992,361.55,482.455,423.408,358.255,232.362,211.922,362.956,227.526,307.97,319.686,331.206,347.904,277.25,329.379,361.074,268.478,276.768,229.532,268.868,344.589,311.623,376.035,330.652,375.224,490.987,249.297,346.678,318.092,307.82,572.826,1466.16,729.036,10
4446.09,3816.14,3313.73,2481.57,2160.31,551.97,263.286,373.926,387.56,626.594,173.584,451.778,-46.4222,275.645,187.43,219.412,237.42,195.033,165.09,12.1046,25.9931,644.178,585.821,948.789,600.176,234.022,461.759,612.791,498.115,547.468,773.931,1887.64,595.887,561.699,321.438,570.209,491.014,382.709,422.446,323.485,283.351,265.756,375.503,251.536,305.496,241.558,240.17,195.624,242.858,247.93,304.68,300.708,285.444,333.48,241.354,400.886,316.405,302.737,293.312,281.31,373.826,278.258,288.041,462.294,989.538,610.687,15
1985.62,1855.32,1352.79,1173.89,865.628,814.662,266.301,555.58,459.126,692.214,156.595,552.65,305.546,282.398,167.638,258.699,8.7493,239.884,495.482,215.802,183.693,509.073,849.744,1230.55,971.13,337.995,50.4146,298.198,514.085,418.013,945.434,1111.08,620.223,292.06,274.443,417.67,267.17,318.772,257.432,180.645,436.516,228.207,350.248,231.203,406.955,450.85,255.905,251.242,270.71,247.464,289.798,265.125,254.503,340.174,302.571,232.262,230.339,342.874,255.793,283.647,213.708,393.055,319.855,430.551,295.844,480.159,20
1234.37,1097.27,1112.86,703.299,887.841,671.402,109.791,575.203,195.458,527.634,86.0914,715.191,141.433,348.783,-52.6657,120.197,234.192,312.894,391.128,19.5797,196.689,766.243,835.176,1026.39,973.466,406.927,223.065,433.218,197.369,320.071,1067.75,892.259,79.8055,438.994,279.509,279.754,397.028,273.353,306.492,260.113,271.006,330.823,329.63,343.42,245.721,238.355,286.025,273.849,307.919,141.587,269.394,252.891,175.598,346.071,375.773,324.745,457.349,204.228,274.621,324.547,233.69,224.888,319.98,270.222,383.434,545.33,25
940.252,992.281,830.461,621.922,789.56,441.202,337.485,656.41,323.384,664.862,244.428,399.452,169.507,340.84,-38.3525,355.621,212.701,62.5193,258.869,372.355,308.264,587.01,882.617,998.015,789.56,275.773,383.95,499.559,475.01,585.991,1152.44,795.889,347.976,414.112,181.786,308.853,374.449,328.334,402.689,245.523,256.202,237.648,346.727,254.578,147.065,242.441,334.375,168.521,311.828,331.596,351.1,199.314,187.285,327.15,249.327,297.649,291.473,180.813,239.899,423.865,253.118,270.867,338.886,365.55,285.373,389.268,30
