CA1,CA2,CA3,CA4,CA5,ST1,SV1,ST2,SV2,ST3,SV3,ST4,SV4,ST5,SV5,ST6,SV6,ST7,SV7,ST8,SV8,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,CN1,CN2,CM1,CM2,CA1 std,CA2 std,CA3 std,CA4 std,CA5 std,ST1 std,SV1 std,ST2 std,SV2 std,ST3 std,SV3 std,ST4 std,SV4 std,ST5 std,SV5 std,ST6 std,SV6 std,ST7 std,SV7 std,ST8 std,SV8 std,SM1 std,SM2 std,SM3 std,SM4 std,SM5 std,SM6 std,SM7 std,SM8 std,CN1 std,CN2 std,CM1 std,CM2 std,time
-17.1286,352.366,781.216,517.716,338.883,173.236,127.659,267.274,358.556,421.813,440.849,391.668,207.069,307.679,128.634,112.523,402.564,311.282,158.821,600.221,552.863,240.139,1045.99,702.569,568.042,217.838,34.0452,79.1137,248.958,324.934,365.678,103.026,1016.9,278.895,288.776,557.923,483.837,422.251,303.868,275.605,291.429,234.774,291.393,420.149,305.73,239.286,255.015,360.971,369.826,277.601,236.156,254.047,254.334,300.578,277.197,318.558,333.004,390.192,213.559,343.392,291.449,181.359,375.578,188.06,450.399,634.112,0
1922.98,1436.98,1844.38,1423.11,946.821,356.309,257.777,273.421,325.91,932.787,431.903,439.323,254.555,236.62,71.6518,34.8083,320.44,620.233,418.294,48.6299,179.765,372.801,723.852,774.221,524.966,453.399,400.911,325.782,443.605,769.896,669.796,-792.621,649.36,333.471,398.255,521.092,460.661,406.866,384.342,309.808,301.969,334.278,350.871,365.839,364.16,373.806,365.182,489.429,323.411,346.993,290.714,230.824,317.435,202.358,362.97,371.478,361.462,382.504,302.824,543.802,326.931,312.633,332.002,252.232,728.897,338.394,5
3737.55,2690.67,2732.18,2020.54,1551.11,434.447,278.212,527.043,162.976,613.789,305.389,590.809,69.8287,46.6796,-88.738,-292.458,257.014,342.699,355.673,197.784,-175.78,866.817,1012.96,849.01,813.947,448.142,177.137,227.123,111.802,399.342,850.875,258.116,2323.34,378.673,356.301,451.219,315.967,245.8,432.556,266.731,484.965,297.508,296.313,409.112,335.398,335.853,443.017,304.61,293.715,264.089,248.343,338.894,325.931,247.21,312.924,413.236,566.329,318.552,353.29,346.494,279.472,260.175,310.892,431.775,392.563,437.481,10
3389.04,2369.94,2270.39,2043.86,1409.67,567.787,273.167,604.419,200.54,762.646,444.029,611.075,298.266,60.7556,309.714,211.14,397.943,297.037,400.996,9.53944,354.613,966.832,913.751,1101.02,574.316,255.699,344.946,349.44,20.7324,509.491,637.701,1576.38,1876.39,281.008,415.907,498.469,388.44,476.4,262.26,435.658,359.516,288.439,393.149,349.417,268.753,395.974,430.207,207.406,281.146,314.47,291.986,332.846,287.815,359.746,360.219,421.472,487.839,415.036,318.854,317.561,291.405,319.365,272.141,416.313,521.296,572.632,15
1858.41,1254.97,1729.48,1625.22,992.525,673.696,480.915,755.015,317.345,446.361,459.546,479.94,465.821,517.292,441.273,99.7189,415.453,569.398,411.595,273.803,279.781,528.358,859.312,1155.54,934.695,299.962,439.662,444.199,283.046,799.066,586.061,1559.08,2247.66,346.483,374.941,352.185,221.253,426.084,316.48,285.495,343.397,269.277,406.908,423.254,275.219,360.306,266.334,352.594,292.301,246.758,355.397,199.148,322.091,152.018,294.577,391.865,300.321,229.759,380.369,400.551,327.017,401.456,303.72,364.43,396.149,485.202,20
1581.77,863.255,1523.98,1173.73,799.998,854.182,50.7074,702.357,254.215,469.213,554.347,743.525,255.657,596.957,206.476,172.6,452.0,478.159,241.539,149.112,450.219,874.83,887.083,892.086,865.587,622.819,298.563,249.085,106.63,576.055,549.641,1255.73,1633.49,294.514,426.995,580.279,283.803,307.704,349.794,292.178,373.203,266.74,398.267,242.543,308.308,251.811,290.092,342.35,307.623,238.398,207.769,211.39,439.842,234.254,330.084,346.544,428.266,345.418,282.489,302.47,230.528,206.757,302.371,386.251,727.202,528.345,25
1200.4,1040.39,1379.53,1067.99,586.442,966.917,234.373,619.979,255.572,563.378,268.334,818.611,150.469,356.733,109.598,472.605,215.21,345.243,335.067,333.117,352.535,655.126,852.147,1051.25,647.579,612.941,128.592,355.63,194.605,444.453,648.554,909.257,1688.99,340.104,333.431,344.539,391.899,320.046,480.847,387.904,411.139,276.293,434.042,281.301,351.822,374.357,390.903,345.018,302.461,262.77,284.523,297.44,326.575,365.314,479.015,395.265,528.34,321.017,276.91,274.258,252.131,370.294,431.59,374.789,535.577,538.8,30
