CA1,CA2,CA3,CA4,CA5,ST1,SV1,ST2,SV2,ST3,SV3,ST4,SV4,ST5,SV5,ST6,SV6,ST7,SV7,ST8,SV8,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,CN1,CN2,CM1,CM2,CA1 std,CA2 std,CA3 std,CA4 std,CA5 std,ST1 std,SV1 std,ST2 std,SV2 std,ST3 std,SV3 std,ST4 std,SV4 std,ST5 std,SV5 std,ST6 std,SV6 std,ST7 std,SV7 std,ST8 std,SV8 std,SM1 std,SM2 std,SM3 std,SM4 std,SM5 std,SM6 std,SM7 std,SM8 std,CN1 std,CN2 std,CM1 std,CM2 std,time
33.6853,370.665,774.175,377.922,690.528,285.801,505.867,112.173,621.438,411.775,518.704,360.597,211.76,-98.8746,128.575,-43.082,143.551,338.951,405.147,166.036,423.185,549.453,491.605,531.456,451.039,119.682,150.095,92.792,592.744,149.424,618.501,104.328,-84.2343,304.694,653.17,386.685,322.693,386.933,198.764,318.138,300.499,273.316,269.547,219.485,192.644,232.23,328.855,307.933,216.85,263.366,247.487,290.384,308.179,258.633,220.376,264.177,363.491,208.232,279.35,310.509,269.509,177.409,314.162,304.417,388.864,169.67,0
2827.05,1883.48,1945.07,1321.36,684.53,305.853,258.576,492.15,497.226,382.41,567.994,583.054,312.271,462.114,202.322,192.673,98.6229,348.222,351.284,158.359,214.11,353.507,901.701,751.229,718.676,560.192,319.612,517.655,546.852,123.373,658.269,11134.0,10252.5,521.673,753.159,492.862,532.364,526.577,276.01,344.746,439.976,437.445,451.34,242.826,359.496,383.919,273.547,308.394,262.499,357.321,215.2,335.075,369.238,205.046,344.33,407.976,244.625,336.381,352.004,346.983,247.704,371.627,371.146,281.817,546.241,514.662,5
3509.9,2675.87,2487.64,1816.03,1167.79,572.525,341.384,585.739,629.744,817.845,161.673,672.071,77.4805,112.215,397.26,-150.263,-19.0031,364.078,126.897,250.647,70.2652,687.298,853.25,539.595,657.388,292.639,-7.67673,377.376,672.406,515.432,325.527,13799.2,13313.6,624.621,520.965,308.17,438.99,317.854,367.836,295.864,296.884,263.201,275.415,289.404,271.937,312.546,291.695,285.908,295.016,229.417,319.964,280.841,264.978,353.998,261.598,280.356,342.278,302.083,251.992,329.362,220.458,363.111,367.085,335.886,582.564,705.971,10
3080.51,1989.99,1925.52,1887.26,1380.55,1089.13,112.634,759.032,418.403,852.914,96.5255,763.73,351.452,-46.0604,27.0573,329.806,-41.2362,385.011,244.9,-28.4836,149.424,1087.03,813.901,640.273,611.286,129.33,160.624,794.521,616.446,683.984,575.881,4389.5,4305.05,368.246,563.729,298.029,356.955,248.901,273.338,393.107,254.903,228.598,353.696,328.734,398.498,233.402,321.351,263.185,337.971,283.843,174.897,210.743,361.191,214.272,356.619,401.121,223.152,372.946,283.443,335.33,324.163,322.647,303.91,299.088,308.59,378.047,15
1668.24,1242.16,1587.57,1311.59,1055.03,898.807,424.066,961.06,414.208,929.807,325.359,814.615,206.852,564.806,182.396,332.239,55.0795,448.355,265.162,394.534,228.372,1095.51,861.85,753.285,876.7,420.584,245.152,544.754,449.823,628.485,608.35,1948.04,1723.99,409.928,613.156,353.649,400.017,238.448,265.755,267.801,222.953,264.593,349.187,251.063,250.693,377.654,252.24,279.161,313.454,289.496,156.322,164.436,241.187,253.889,227.86,391.625,368.948,416.065,333.343,236.983,180.788,393.65,262.045,336.879,262.913,223.932,20
1320.44,1349.05,1786.67,1082.21,1194.51,767.799,343.733,807.609,460.478,1054.56,472.727,872.211,30.2035,372.007,129.54,231.477,136.881,474.783,121.485,185.374,218.724,1004.27,860.13,912.063,824.305,631.673,242.719,365.001,503.98,425.408,674.336,1542.02,1512.74,486.009,648.007,455.487,380.967,149.836,220.286,343.695,209.137,277.043,225.652,253.581,371.896,189.615,223.368,275.451,207.412,159.111,279.744,153.367,259.119,307.326,348.795,187.534,309.234,313.971,311.82,298.341,345.752,228.318,244.377,257.465,198.425,271.54,25
917.516,865.793,1128.73,991.012,1272.53,1039.04,354.053,641.531,362.652,1039.21,539.049,781.558,470.21,311.138,461.527,39.726,253.332,384.382,356.695,240.034,410.432,884.712,842.679,807.609,498.274,374.314,409.761,399.274,717.544,555.409,548.991,917.432,1138.97,268.175,470.723,479.64,194.712,389.368,257.75,253.165,267.654,271.408,225.391,309.05,295.533,228.057,216.012,293.183,315.289,213.512,251.913,366.87,290.832,287.135,258.22,182.795,218.672,232.205,233.032,217.415,281.804,333.466,226.395,314.462,271.226,209.377,30
