Label Id,Label Name,Number Of Voxels,Volume (mm^3),Image mean (FIESTA_bc),Image stdev (FIESTA_bc),Image mean (FISP_3D_f125_BLS_smooth [0]),Image stdev (FISP_3D_f125_BLS_smooth [0]),Image mean (FISP_3D_f125_BLS_smooth [1]),Image stdev (FISP_3D_f125_BLS_smooth [1]),Image mean (FISP_3D_f125_BLS_smooth [2]),Image stdev (FISP_3D_f125_BLS_smooth [2]),Image mean (FISP_3D_f125_BLS_smooth [3]),Image stdev (FISP_3D_f125_BLS_smooth [3]),Image mean (FISP_3D_f125_BLS_smooth [4]),Image stdev (FISP_3D_f125_BLS_smooth [4]),Image mean (FISP_3D_f125_BLS_smooth [5]),Image stdev (FISP_3D_f125_BLS_smooth [5]),Image mean (FISP_3D_f125_BLS_smooth [6]),Image stdev (FISP_3D_f125_BLS_smooth [6]),Image mean (FISP_3D_f125_BLS_smooth [7]),Image stdev (FISP_3D_f125_BLS_smooth [7]),Image mean (FISP_3D_f125_BLS_smooth [8]),Image stdev (FISP_3D_f125_BLS_smooth [8]),Image mean (FISP_3D_f125_BLS_smooth [9]),Image stdev (FISP_3D_f125_BLS_smooth [9]),Image mean (FISP_3D_f125_BLS_smooth [10]),Image stdev (FISP_3D_f125_BLS_smooth [10]),Image mean (FISP_3D_f125_BLS_smooth [11]),Image stdev (FISP_3D_f125_BLS_smooth [11]),Image mean (FISP_3D_f125_BLS_smooth [12]),Image stdev (FISP_3D_f125_BLS_smooth [12]),Image mean (FISP_3D_f125_BLS_smooth [13]),Image stdev (FISP_3D_f125_BLS_smooth [13]),Image mean (FISP_3D_f125_BLS_smooth [14]),Image stdev (FISP_3D_f125_BLS_smooth [14]),Image mean (FISP_3D_f125_BLS_smooth [15]),Image stdev (FISP_3D_f125_BLS_smooth [15]),Image mean (FISP_3D_f125_BLS_smooth [16]),Image stdev (FISP_3D_f125_BLS_smooth [16]),Image mean (FISP_3D_f125_BLS_smooth [17]),Image stdev (FISP_3D_f125_BLS_smooth [17]),Image mean (FISP_3D_f125_BLS_smooth [18]),Image stdev (FISP_3D_f125_BLS_smooth [18]),Image mean (FISP_3D_f125_BLS_smooth [19]),Image stdev (FISP_3D_f125_BLS_smooth [19]),Image mean (FISP_3D_f125_BLS_smooth [20]),Image stdev (FISP_3D_f125_BLS_smooth [20]),Image mean (FISP_3D_f125_BLS_smooth [21]),Image stdev (FISP_3D_f125_BLS_smooth [21]),Image mean (FISP_3D_f125_BLS_smooth [22]),Image stdev (FISP_3D_f125_BLS_smooth [22]),Image mean (FISP_3D_f125_BLS_smooth [23]),Image stdev (FISP_3D_f125_BLS_smooth [23]),Image mean (FISP_3D_f125_BLS_smooth [24]),Image stdev (FISP_3D_f125_BLS_smooth [24]),Image mean (FISP_3D_f125_BLS_smooth [25]),Image stdev (FISP_3D_f125_BLS_smooth [25]),Image mean (FISP_3D_f125_BLS_smooth [26]),Image stdev (FISP_3D_f125_BLS_smooth [26]),Image mean (FISP_3D_f125_BLS_smooth [27]),Image stdev (FISP_3D_f125_BLS_smooth [27]),Image mean (FISP_3D_f125_BLS_smooth [28]),Image stdev (FISP_3D_f125_BLS_smooth [28]),Image mean (FISP_3D_f125_BLS_smooth [29]),Image stdev (FISP_3D_f125_BLS_smooth [29]),Image mean (FISP_3D_f125_BLS_smooth [30]),Image stdev (FISP_3D_f125_BLS_smooth [30]),Image mean (FISP_3D_f125_BLS_smooth [31]),Image stdev (FISP_3D_f125_BLS_smooth [31]),Image mean (FISP_3D_f125_BLS_smooth [32]),Image stdev (FISP_3D_f125_BLS_smooth [32]),Image mean (FISP_3D_f125_BLS_smooth [33]),Image stdev (FISP_3D_f125_BLS_smooth [33]),Image mean (FISP_3D_f125_BLS_smooth [34]),Image stdev (FISP_3D_f125_BLS_smooth [34]),Image mean (FISP_3D_f125_BLS_smooth [35]),Image stdev (FISP_3D_f125_BLS_smooth [35]),Image mean (FISP_3D_f125_BLS_smooth [36]),Image stdev (FISP_3D_f125_BLS_smooth [36]),Image mean (FISP_3D_f125_BLS_smooth [37]),Image stdev (FISP_3D_f125_BLS_smooth [37]),Image mean (FISP_3D_f125_BLS_smooth [38]),Image stdev (FISP_3D_f125_BLS_smooth [38]),Image mean (FISP_3D_f125_BLS_smooth [39]),Image stdev (FISP_3D_f125_BLS_smooth [39]),Image mean (FISP_3D_f125_BLS_smooth [40]),Image stdev (FISP_3D_f125_BLS_smooth [40]),Image mean (FISP_3D_f125_BLS_smooth [41]),Image stdev (FISP_3D_f125_BLS_smooth [41]),Image mean (FISP_3D_f125_BLS_smooth [42]),Image stdev (FISP_3D_f125_BLS_smooth [42]),Image mean (FISP_3D_f125_BLS_smooth [43]),Image stdev (FISP_3D_f125_BLS_smooth [43]),Image mean (FISP_3D_f125_BLS_smooth [44]),Image stdev (FISP_3D_f125_BLS_smooth [44]),Image mean (FISP_3D_f125_BLS_smooth [45]),Image stdev (FISP_3D_f125_BLS_smooth [45]),Image mean (FISP_3D_f125_BLS_smooth [46]),Image stdev (FISP_3D_f125_BLS_smooth [46]),Image mean (FISP_3D_f125_BLS_smooth [47]),Image stdev (FISP_3D_f125_BLS_smooth [47]),Image mean (FISP_3D_f125_BLS_smooth [48]),Image stdev (FISP_3D_f125_BLS_smooth [48]),Image mean (FISP_3D_f125_BLS_smooth [49]),Image stdev (FISP_3D_f125_BLS_smooth [49]),Image mean (FISP_3D_f125_BLS_smooth [50]),Image stdev (FISP_3D_f125_BLS_smooth [50]),Image mean (FISP_3D_f125_BLS_smooth [51]),Image stdev (FISP_3D_f125_BLS_smooth [51]),Image mean (FISP_3D_f125_BLS_smooth [52]),Image stdev (FISP_3D_f125_BLS_smooth [52]),Image mean (FISP_3D_f125_BLS_smooth [53]),Image stdev (FISP_3D_f125_BLS_smooth [53]),Image mean (FISP_3D_f125_BLS_smooth [54]),Image stdev (FISP_3D_f125_BLS_smooth [54]),Image mean (FISP_3D_f125_BLS_smooth [55]),Image stdev (FISP_3D_f125_BLS_smooth [55]),Image mean (FISP_3D_f125_BLS_smooth [56]),Image stdev (FISP_3D_f125_BLS_smooth [56]),Image mean (FISP_3D_f125_BLS_smooth [57]),Image stdev (FISP_3D_f125_BLS_smooth [57]),Image mean (FISP_3D_f125_BLS_smooth [58]),Image stdev (FISP_3D_f125_BLS_smooth [58]),Image mean (FISP_3D_f125_BLS_smooth [59]),Image stdev (FISP_3D_f125_BLS_smooth [59]),Image mean (FISP_3D_f125_BLS_smooth [60]),Image stdev (FISP_3D_f125_BLS_smooth [60]),Image mean (FISP_3D_f125_BLS_smooth [61]),Image stdev (FISP_3D_f125_BLS_smooth [61]),Image mean (FISP_3D_f125_BLS_smooth [62]),Image stdev (FISP_3D_f125_BLS_smooth [62]),Image mean (FISP_3D_f125_BLS_smooth [63]),Image stdev (FISP_3D_f125_BLS_smooth [63]),Image mean (FISP_3D_f125_BLS_smooth [64]),Image stdev (FISP_3D_f125_BLS_smooth [64]),Image mean (FISP_3D_f125_BLS_smooth [65]),Image stdev (FISP_3D_f125_BLS_smooth [65]),Image mean (FISP_3D_f125_BLS_smooth [66]),Image stdev (FISP_3D_f125_BLS_smooth [66]),Image mean (FISP_3D_f125_BLS_smooth [67]),Image stdev (FISP_3D_f125_BLS_smooth [67]),Image mean (FISP_3D_f125_BLS_smooth [68]),Image stdev (FISP_3D_f125_BLS_smooth [68]),Image mean (FISP_3D_f125_BLS_smooth [69]),Image stdev (FISP_3D_f125_BLS_smooth [69]),Image mean (FISP_3D_f125_BLS_smooth [70]),Image stdev (FISP_3D_f125_BLS_smooth [70]),Image mean (FISP_3D_f125_BLS_smooth [71]),Image stdev (FISP_3D_f125_BLS_smooth [71]),Image mean (FISP_3D_f125_BLS_smooth [72]),Image stdev (FISP_3D_f125_BLS_smooth [72]),Image mean (FISP_3D_f125_BLS_smooth [73]),Image stdev (FISP_3D_f125_BLS_smooth [73]),Image mean (FISP_3D_f125_BLS_smooth [74]),Image stdev (FISP_3D_f125_BLS_smooth [74]),Image mean (FISP_3D_f125_BLS_smooth [75]),Image stdev (FISP_3D_f125_BLS_smooth [75]),Image mean (FISP_3D_f125_BLS_smooth [76]),Image stdev (FISP_3D_f125_BLS_smooth [76]),Image mean (FISP_3D_f125_BLS_smooth [77]),Image stdev (FISP_3D_f125_BLS_smooth [77]),Image mean (FISP_3D_f125_BLS_smooth [78]),Image stdev (FISP_3D_f125_BLS_smooth [78]),Image mean (FISP_3D_f125_BLS_smooth [79]),Image stdev (FISP_3D_f125_BLS_smooth [79]),Image mean (FISP_3D_f125_BLS_smooth [80]),Image stdev (FISP_3D_f125_BLS_smooth [80]),Image mean (FISP_3D_f125_BLS_smooth [81]),Image stdev (FISP_3D_f125_BLS_smooth [81]),Image mean (FISP_3D_f125_BLS_smooth [82]),Image stdev (FISP_3D_f125_BLS_smooth [82]),Image mean (FISP_3D_f125_BLS_smooth [83]),Image stdev (FISP_3D_f125_BLS_smooth [83]),Image mean (FISP_3D_f125_BLS_smooth [84]),Image stdev (FISP_3D_f125_BLS_smooth [84]),Image mean (FISP_3D_f125_BLS_smooth [85]),Image stdev (FISP_3D_f125_BLS_smooth [85]),Image mean (FISP_3D_f125_BLS_smooth [86]),Image stdev (FISP_3D_f125_BLS_smooth [86]),Image mean (FISP_3D_f125_BLS_smooth [87]),Image stdev (FISP_3D_f125_BLS_smooth [87]),Image mean (FISP_3D_f125_BLS_smooth [88]),Image stdev (FISP_3D_f125_BLS_smooth [88]),Image mean (FISP_3D_f125_BLS_smooth [89]),Image stdev (FISP_3D_f125_BLS_smooth [89]),Image mean (FISP_3D_f125_BLS_smooth [90]),Image stdev (FISP_3D_f125_BLS_smooth [90]),Image mean (FISP_3D_f125_BLS_smooth [91]),Image stdev (FISP_3D_f125_BLS_smooth [91]),Image mean (FISP_3D_f125_BLS_smooth [92]),Image stdev (FISP_3D_f125_BLS_smooth [92]),Image mean (FISP_3D_f125_BLS_smooth [93]),Image stdev (FISP_3D_f125_BLS_smooth [93]),Image mean (FISP_3D_f125_BLS_smooth [94]),Image stdev (FISP_3D_f125_BLS_smooth [94]),Image mean (FISP_3D_f125_BLS_smooth [95]),Image stdev (FISP_3D_f125_BLS_smooth [95]),Image mean (FISP_3D_f125_BLS_smooth [96]),Image stdev (FISP_3D_f125_BLS_smooth [96]),Image mean (FISP_3D_f125_BLS_smooth [97]),Image stdev (FISP_3D_f125_BLS_smooth [97]),Image mean (FISP_3D_f125_BLS_smooth [98]),Image stdev (FISP_3D_f125_BLS_smooth [98]),Image mean (FISP_3D_f125_BLS_smooth [99]),Image stdev (FISP_3D_f125_BLS_smooth [99]),Image mean (FISP_3D_f125_BLS_smooth [100]),Image stdev (FISP_3D_f125_BLS_smooth [100]),Image mean (FISP_3D_f125_BLS_smooth [101]),Image stdev (FISP_3D_f125_BLS_smooth [101]),Image mean (FISP_3D_f125_BLS_smooth [102]),Image stdev (FISP_3D_f125_BLS_smooth [102]),Image mean (FISP_3D_f125_BLS_smooth [103]),Image stdev (FISP_3D_f125_BLS_smooth [103]),Image mean (FISP_3D_f125_BLS_smooth [104]),Image stdev (FISP_3D_f125_BLS_smooth [104]),Image mean (FISP_3D_f125_BLS_smooth [105]),Image stdev (FISP_3D_f125_BLS_smooth [105]),Image mean (FISP_3D_f125_BLS_smooth [106]),Image stdev (FISP_3D_f125_BLS_smooth [106]),Image mean (FISP_3D_f125_BLS_smooth [107]),Image stdev (FISP_3D_f125_BLS_smooth [107]),Image mean (FISP_3D_f125_BLS_smooth [108]),Image stdev (FISP_3D_f125_BLS_smooth [108]),Image mean (FISP_3D_f125_BLS_smooth [109]),Image stdev (FISP_3D_f125_BLS_smooth [109]),Image mean (FISP_3D_f125_BLS_smooth [110]),Image stdev (FISP_3D_f125_BLS_smooth [110]),Image mean (FISP_3D_f125_BLS_smooth [111]),Image stdev (FISP_3D_f125_BLS_smooth [111]),Image mean (FISP_3D_f125_BLS_smooth [112]),Image stdev (FISP_3D_f125_BLS_smooth [112]),Image mean (FISP_3D_f125_BLS_smooth [113]),Image stdev (FISP_3D_f125_BLS_smooth [113]),Image mean (FISP_3D_f125_BLS_smooth [114]),Image stdev (FISP_3D_f125_BLS_smooth [114]),Image mean (FISP_3D_f125_BLS_smooth [115]),Image stdev (FISP_3D_f125_BLS_smooth [115]),Image mean (FISP_3D_f125_BLS_smooth [116]),Image stdev (FISP_3D_f125_BLS_smooth [116]),Image mean (FISP_3D_f125_BLS_smooth [117]),Image stdev (FISP_3D_f125_BLS_smooth [117]),Image mean (FISP_3D_f125_BLS_smooth [118]),Image stdev (FISP_3D_f125_BLS_smooth [118]),Image mean (FISP_3D_f125_BLS_smooth [119]),Image stdev (FISP_3D_f125_BLS_smooth [119]),Image mean (FISP_3D_f125_BLS_smooth [120]),Image stdev (FISP_3D_f125_BLS_smooth [120]),Image mean (FISP_3D_f125_BLS_smooth [121]),Image stdev (FISP_3D_f125_BLS_smooth [121]),Image mean (FISP_3D_f125_BLS_smooth [122]),Image stdev (FISP_3D_f125_BLS_smooth [122]),Image mean (FISP_3D_f125_BLS_smooth [123]),Image stdev (FISP_3D_f125_BLS_smooth [123]),Image mean (FISP_3D_f125_BLS_smooth [124]),Image stdev (FISP_3D_f125_BLS_smooth [124])
0,Clear Label,3143400,3143.41,2515.62,2325.9,0,0,-0.304827,152.058,-0.321448,155.471,1.6602,153.047,-0.455821,152.488,-2.50194,155.72,2.3243,154.183,-0.155818,154.97,0.138417,155.986,-0.869217,182.503,8.76252,207.303,7.88605,232.62,14.0331,250.263,19.8011,262.025,18.0059,269.916,20.4545,278.204,21.21,287.979,24.8158,292.726,26.5515,297.942,29.4568,302.124,33.6499,307.6,36.1056,311.454,44.1004,319.196,47.2193,327.658,47.3807,336.46,54.8928,343.916,53.4086,350.047,56.3213,355.32,62.9336,361.653,59.6096,364.682,60.3785,368.11,63.3712,372.413,64.1123,374.666,63.7184,376.493,65.4746,378.213,65.0769,379.241,70.6131,381.627,70.6932,382.108,67.9663,381.823,69.5017,380.969,64.6353,385.21,75.96,384.041,72.2047,381.708,75.3675,382.493,72.4606,380.871,64.1544,378.53,69.1762,377.297,67.7829,375.3,67.3787,375.444,68.1699,373.909,68.8968,374.163,65.0234,370.693,66.8398,369.735,64.028,368.827,65.3239,367.871,65.8376,367.451,67.6845,365.815,65.2494,362.511,61.791,360.996,65.3118,361.795,61.7457,357.457,60.6233,355.647,62.3337,354.809,59.2754,352.661,60.8481,350.993,61.4698,351.794,63.8422,352.103,62.7481,349.143,56.0866,344.718,56.1918,343.528,56.793,344.398,56.0786,340.486,55.0234,342.344,59.0028,341.256,55.2467,340.491,53.1612,336.983,56.6247,336.401,54.6737,334.51,52.9391,334.154,53.8554,334.023,51.1815,332.205,53.535,332.406,50.2206,327.481,53.0899,329.338,52.6178,326.369,50.4869,324.109,50.8626,322.537,50.5729,321.91,52.9434,321.762,49.5045,319.956,51.1179,319.849,54.4655,321.257,50.4304,316.401,48.4982,315.347,47.8782,314.01,47.8738,313.978,49.5735,312.708,47.3694,311.536,48.9774,310.024,52.0409,311.395,51.1944,311.19,48.5538,308.84,43.7583,307.548,46.7663,306.706,46.85,306.24,46.6737,304.814,52.8604,307.682,46.5851,306.331,48.2251,304.097,49.8954,302.511,48.7398,302.517,45.6409,300.291,51.7739,304.081,52.6146,302.643,46.1526,296.612,39.8219,293.968,45.6384,296.903,45.9687,295.087,50.8218,298.338,45.1124,293.896,44.1268,292.934,52.727,297.398,45.977,292.841,56.1503,304.388,48.2121,294.289
1,CM,57,0.0570002,11205,3249.56,0,0,-26.9254,118.747,31.1321,131.689,-24.5225,119.658,56.7211,154.524,456.56,568.058,245.706,414.744,571.576,535.08,3250.85,1349.12,5783.03,1624.15,4431.38,1529.38,4527.52,1510.11,4470.34,1669.79,4286.96,1716.38,4114.52,1725.97,4108.02,1715.41,4069.12,1687.34,4109.78,1658.22,4022.11,1651.14,4041.08,1734.89,4000.66,1731.6,3787.5,1538.83,4016.56,1533.97,4276.09,1537.68,4392.46,1501.27,4519.59,1545.89,4651.65,1504.29,4681.28,1456.28,4802.81,1479.29,4815.98,1435.42,4925.3,1411.25,4971.24,1437.77,5004.82,1448.1,5060.34,1451.23,5091.2,1452.69,5098.52,1433.52,5205.37,1488.48,5183.42,1434.95,5283.94,1443.97,5254.74,1394.43,5455.29,1355.84,5280.07,1456.82,5340.59,1301.86,5375.71,1382.76,5433.08,1313.9,5370.04,1312.64,5368.88,1318.76,5228.55,1231.78,5349.73,1188,5378.98,1197.04,5456.58,1277.55,5348.42,1148.5,5401.08,1278.87,5444.43,1191.86,5416.83,1172.88,5428.98,1245.62,5414.14,1192.38,5433.08,1096.35,5425.14,1067.16,5436.97,1101.28,5389.72,1085.74,5381,999.282,5454.73,1103.5,5317.7,1084.18,5386.75,973.831,5303.52,1033.36,5378.19,964.172,5374.17,1002.36,5380.69,976.644,5357.88,920.021,5176.05,926.203,5293.47,868.158,5158.76,904.894,5232.09,953.067,5181.14,877.4,5066.65,865.631,5162.18,829.774,5115.71,854.154,5135.46,835.117,4954.78,802.788,5013.17,798.242,4947.15,806.478,4968.01,764.642,4821.43,770.727,4928.98,693.65,4895.27,714.808,4840.15,689.299,4916.15,728.16,4772.36,660.257,4786.79,659.746,4679.93,692.688,4569.95,665.551,4580.19,618.55,4573.62,681.214,4566.11,548.715,4512.84,608.358,4521.66,587.621,4282.22,640.873,4340.72,571.07,4354.19,540.948,4215.7,552.898,4218.72,556.551,4057.08,543.392,4042.98,549.773,3986.35,563.711,3918.42,512.458,3890.28,477.242,3885.23,498.804,3816.3,496.306,3721.21,435.45,3800.69,446.54,3734.54,473.143,3612.14,407.538,3614.22,429.282,3792.1,481.028,3398.36,446.592,3501.77,434.516,3444.2,443.694,3387.76,451.64,3373.55,384.987,3342.29,434.017,3324.09,431.771,3235.44,399.951,3352.75,385.967,3252.57,379.877
2,Outside cochlear aqueduct 1,66,0.0660002,5373.51,2403.22,0,0,-21.1899,160.803,-34.0733,166.578,-33.482,134.832,-41.9534,141.449,-93.686,148.017,-4.99757,161.269,-31.9071,171.76,-36.0632,148.87,-78.0963,149.202,13.7192,128.676,589.446,417.663,3228.4,1330.25,3419.53,1519.84,2567.06,1605.99,2402.17,1660.32,2288.65,1626.79,2211.81,1644.57,2104.34,1590.72,2004.91,1551.45,1999.47,1560.71,2046.04,1555.35,2734.99,1896.27,3076.96,1708.12,3073.52,1716.1,2965.41,1589.57,3088.95,1632.47,3107.93,1619.87,3185.11,1585.39,3305.52,1549.62,3395.59,1554.08,3397.84,1470.15,3450.46,1461.1,3546.09,1519.02,3505.18,1458.75,3436.8,1419.48,3493.58,1390.54,3402.58,1362.15,3389.56,1364.38,3354.56,1332.3,3376.67,1315.22,3278.97,1267.53,3074.83,1238.73,3087.2,1236.21,3030.55,1176.23,3047.65,1170.43,2888.22,1109.06,2813.67,1064.02,2775.47,1077.34,2665.08,1019.58,2672.31,1039,2622.57,1021.16,2506.94,1020.23,2473.88,950.139,2390.98,932.649,2373.87,940.897,2312.22,876.213,2172.35,883.712,2169.24,871.406,2093.73,811.413,1965.86,762.109,1943.94,787.962,1884.89,753.222,1811.72,711.919,1719.92,713.865,1743.32,691.958,1738.03,702.033,1581.48,639.986,1434.15,609.937,1385.37,564.506,1432.01,572.503,1201.24,563.702,1300.22,539.279,1279.1,510.812,1095.9,434.572,1014.25,422.84,974.197,457.278,910.28,429.527,873.421,394.25,822.308,348.674,780.281,360.634,773.395,365.328,655.012,305.655,679.886,355.488,534.149,299.666,611.153,299.925,573.879,265.548,433.208,268.345,590.76,304.897,537.805,284.962,549.807,269.828,574.999,271.273,520.583,295.791,528.52,274.991,373.669,233.068,417.328,248.443,377.865,233.405,515.227,281.324,403.57,295.025,521.476,250.167,483.417,273.792,437.41,264.249,441.97,213.418,428.114,268.652,475.98,280.921,481.654,242.313,557.346,281.449,467.975,228.834,453.113,228.749,409.596,237.41,423.52,278.301,479.005,234.346,480.631,243.936,495.385,264.513,310.122,283.594,412.28,241.405,409.96,232.006,372.35,222.485,467.026,233.02,495.237,242.982,436.665,209.684,492.156,255.199,370.559,224.863,318.309,271.054,456.758,246.47
3,Cochlear aqueduct 1,16,0.0160001,2057.81,1014.56,0,0,21.1544,139.495,26.9238,93.9991,43.7394,103.151,78.0039,101.637,60.8834,138.256,57.0137,95.67,-7.69251,112.163,-8.81824,122.747,53.355,124.039,86.8925,101.184,155.492,135.878,780.133,809.56,1409.58,1081.07,1743.1,946.357,1902.28,883.141,1939,822.308,1989.66,870.077,2014.73,762.267,1843.48,806.942,1892.08,862.278,2052.21,829.839,2213.52,764.482,2409.09,777.689,2356.42,792.85,2301.37,766.33,2369.69,746.892,2269.78,720.227,2332.82,742.571,2311.29,686.081,2351.35,754.898,2320.16,695.463,2245.95,675.838,2161.57,664.434,2184.2,592.951,2055.52,658.009,2022.97,591.87,1818.13,570.413,1870.9,594.901,1857.6,529.87,1741.67,512.128,1667.66,478.761,1553.82,472.271,1540.94,437.5,1518,495.434,1391.05,380.559,1443.87,397.502,1340.14,399.072,1376.7,437.536,1282.75,431.247,1223.41,385.019,1238.66,396.02,1234.65,456.213,1176.86,368.027,1206.27,364.872,1163.91,391.586,1092.12,368.097,1104.37,388.172,1109.78,396.944,1117.62,352.191,1043.95,389.658,982.507,348.848,1007.46,344.366,928.706,345.703,836.701,366.505,859.989,339.128,851.734,342.358,881.636,327.631,783.604,440.098,800.584,388.37,848.779,376.705,830.65,436.525,792.352,370.768,788.74,375.271,679.403,288.452,752.06,355.642,647.976,397.318,711.017,441.617,673.751,406.046,686.181,369.452,644.13,323.894,561.999,318.113,560.638,364.094,502.804,300.108,479.75,445.365,590.611,321.635,605.175,355.636,476.607,348.866,537.233,342.564,510.285,365.783,458.9,300.694,527.64,324.909,480.36,266.094,518.447,263.765,536.107,406.525,501.467,319.571,494.173,401.728,520.229,286.728,439.599,325.263,431.531,296.21,410.212,367.781,376.698,381.619,438.942,311.913,472.386,392.053,452.685,350.824,451.044,325.363,448.722,244.098,464.318,278.388,432.281,239.868,464.834,323.003,372.008,288.548,501.889,281.655,403.388,272.58,427.427,316.915,319.309,408.273,404.677,304.777,401.418,336.278,408.453,361.562,431.625,282.31,470.392,326.957,426.324,288.913,406.038,258.477,354.887,319.402,341.543,384.932,369.475,281.237
4,Cochlea 1,988,0.988004,9684.48,3831.11,0,0,-1.7714,145.658,2.07144,153.285,0.0691239,151.554,0.979509,147.919,-12.7013,147.819,-0.970774,152.298,-9.00054,148.607,20.379,148.681,-6.65071,151.662,17.1667,155.505,4.56636,149.088,25.7054,150.354,32.9345,154.864,18.3235,177.152,47.3715,262.895,73.3052,376.064,165.004,487.083,215.966,598.855,237.541,707.216,308.381,792.305,341.406,874.876,375.601,918.884,413.415,957.85,463.317,1003.7,455.099,1022.7,467.357,1041.68,498.512,1056.69,522.019,1083.92,526.253,1075.01,547.585,1075.96,578.268,1060.38,568.499,1062.54,587.262,1079.58,587.887,1085.56,591.838,1080.19,617.668,1069.51,616.07,1055.26,613.704,1073.63,628.665,1054.79,687.206,1046.64,666.269,1066,645.113,1057.73,665.051,1020.1,678.59,1027.78,654.089,1019.39,655.693,1028.79,684.97,1026.18,693.44,1001.57,685.378,1008.86,684.78,993.241,715.521,997.657,682.668,972.112,691.54,981.691,705.051,965.573,709.118,982.087,722.873,942.89,690.632,945.052,711.324,930.351,718.004,923.618,682.482,915.706,709.22,901.678,724.667,895.545,704,897.736,691.807,894.871,710.88,900.54,742.722,854.707,735.596,841.87,688.349,851.306,707.608,867.467,727.332,845.09,682.31,822.494,694.17,825.513,716.689,815.648,728.426,824.495,729.012,787.674,717.272,789.682,687.046,780.438,704.618,781.724,714.633,778.019,715.133,744.739,720.076,748.157,722.567,750.079,713.185,738.467,690.101,739.831,709.975,731.114,731.103,722.239,664.389,714.943,740.257,734.746,740.602,743.512,711.497,693.677,719.854,684.07,713.941,691.163,728.927,666.348,687.924,700.119,706.521,698.687,656.865,668.147,746.977,689.404,713.219,657.921,717.348,646.654,759.09,637.729,717.274,640.335,702.349,610.934,684.852,631.93,700.471,639.698,670.776,625.096,709.663,597.99,717.656,622.166,706.807,603.94,666.972,602.607,674.988,590.955,720.967,582.246,689.215,573.053,705.943,566.606,640,597.572,667.335,576.196,697.81,589.366,658.252,588.676,709.323,550.215,673.769,567.247,673.168,566.877,695.914,558.449,639.255,538.057,662.271,536.342,697.063,549.586
5,Outside cochlear aqueduct 2,39,0.0390001,3488.79,2064.18,0,0,-56.912,196.132,-101.701,185.874,-35.5712,204.62,-157.997,188.46,-75.1836,216.384,-146.644,160.625,-126.804,164.531,-72.9994,155.427,-87.2299,199.714,22.2068,205.527,71.2291,168.975,506.532,328.947,1459.77,740.182,1726.15,786.095,1203.2,649.666,533.703,559.067,135.146,416.984,68.535,391.379,19.0605,399.036,-1.93395,364.658,87.3549,360.157,94.8887,372.045,117.461,372.784,168.485,410.755,147.153,406.611,268.049,417.123,313.339,437.387,359.773,513.136,389.667,471.954,514.537,549.254,620.529,556.516,640.263,562.199,743.801,656.109,900.567,706.103,1053.89,750.366,1254.57,816.235,1332.93,813.232,1513.26,779.821,1541.57,817.988,1778.41,855.628,1821.29,801.51,1843.78,845.47,1937.29,828.779,1993.79,808.383,1913.87,822.803,1967.53,870.251,1952.5,831.951,1959.74,805.119,1926.12,805.976,2015.44,827.29,1973.27,801.613,1895.93,852.443,1998.6,818.331,1911.36,773.471,1949.21,816.679,1799.07,719.401,1979.92,800.381,1843.54,769.635,1863.89,768.083,1790.73,702.357,1899.11,735.871,1762.61,733.562,1852.95,773.274,1855.57,791.727,1874.6,789.632,1758.69,718.362,1811.33,725.462,1679.93,669.653,1778.58,699.568,1720.6,725.167,1647.66,704.655,1700.04,724.703,1623.17,694.269,1556.12,648.206,1576.83,715.403,1616.74,664.222,1716.17,678.66,1643.83,685.027,1606.25,697.627,1623.98,652.291,1683.22,682.069,1380.63,640.792,1554.24,628.564,1348.48,610.941,1434.47,649.335,1484.93,708.142,1417.75,586.937,1313.17,577.313,1345.06,615.734,1393.45,569.65,1445.04,576.574,1357.42,566.848,1294.43,590.394,1388.52,563.906,1411.38,574.31,1134.49,498.827,1187.01,559.15,1304.05,567.341,1316.35,521.847,1221.75,517.954,1136.94,513.66,1132.3,500.528,1154.52,515.994,1317.75,569.797,1151.03,554.558,1129.55,494.206,1211.88,489.866,1235.03,550.429,1091.67,425.954,1028.16,463.755,1087.15,536.316,1110.62,487.303,1081.68,514.896,1020.52,460.587,1041.29,476.442,1015.2,458.152,1038.89,486.644,1143.21,467.322,894.611,395.131,1037.27,400.832,917.847,410.801,898.989,417.762,797.875,371.236,1017.08,432.538
