time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
24.0,323.963,210.171,178.738,131.52,100.49,82.6685,53.5605,123.47
25.0,333.608,206.019,169.913,134.288,99.7724,76.458,50.6586,122.803
26.0,338.365,210.688,182.177,137.106,97.753,75.956,54.4333,121.307
27.0,341.298,214.663,169.862,137.367,94.5933,75.6176,50.0502,118.608
28.0,347.774,219.767,189.231,139.406,94.7984,74.0266,50.4167,117.978
29.0,350.758,232.47,189.968,140.359,95.2031,76.2991,54.8978,114.303
30.0,355.261,240.204,181.792,142.015,94.4991,80.5137,45.7523,113.285
31.0,354.831,242.639,181.197,141.785,95.6509,83.8403,47.1091,110.236
32.0,356.149,243.884,191.988,143.134,94.4791,77.6339,43.3857,109.523
33.0,355.752,239.882,171.117,140.395,95.4658,78.9753,45.3333,106.359
34.0,354.292,234.252,169.142,143.474,94.0535,81.792,44.8341,106.674
35.0,354.898,231.476,178.18,142.551,92.5938,78.3775,42.3581,103.797
36.0,354.4,228.753,178.713,142.596,94.0713,73.2019,44.2359,102.965
37.0,351.864,223.572,166.574,141.08,93.991,72.2634,43.2549,101.351
38.0,351.207,214.742,171.533,142.799,94.8826,68.0074,42.8415,100.111
39.0,347.592,201.805,164.052,144.099,93.7938,70.864,37.669,98.5992
40.0,348.649,191.913,156.829,143.453,92.9763,63.7281,40.2346,96.5402
41.0,342.867,184.463,162.513,144.402,93.7992,55.4186,37.8322,96.7423
42.0,340.904,182.058,160.462,142.166,92.2147,59.1242,43.2801,94.0423
43.0,338.64,172.562,153.784,143.836,91.4507,58.4869,43.085,94.9187
44.0,336.13,174.958,153.592,143.071,92.7792,57.5728,46.7992,91.5039
45.0,333.141,166.223,153.286,142.823,91.5525,51.2528,42.974,91.5452
46.0,325.534,168.986,159.7,144.864,89.1179,50.9085,43.3714,91.3693
47.0,326.959,160.918,160.138,142.147,88.9673,54.6556,44.2875,90.7499
48.0,320.587,157.558,154.19,141.709,91.1373,53.2491,42.4019,89.7655
49.0,316.479,151.161,140.291,142.093,90.1152,47.4162,40.8022,89.1967
50.0,314.194,150.189,142.782,142.994,88.4247,45.2386,38.9354,89.0024
51.0,308.815,142.334,142.213,142.233,86.6247,45.3531,40.9713,87.3195
52.0,303.573,148.886,147.467,143.802,86.5301,47.2447,47.5224,87.4213
53.0,302.014,141.577,149.036,141.748,83.8215,43.9203,38.9462,86.9847
54.0,298.322,144.237,144.481,140.739,84.3097,45.2043,40.7002,84.8634
55.0,293.14,140.049,142.857,140.948,82.7793,41.6762,38.4702,84.5982
56.0,287.915,139.431,150.989,140.194,84.4967,42.4651,45.0301,84.5355
57.0,286.051,143.504,142.966,140.081,83.1865,39.5503,35.8179,83.6336
58.0,283.273,141.831,136.51,140.567,81.6884,45.991,36.9673,82.5699
59.0,278.548,139.956,142.922,140.924,78.9108,45.5435,40.5568,82.5319
60.0,273.475,137.894,130.74,140.679,76.9309,45.0519,41.054,81.0932
61.0,268.717,138.249,142.515,140.83,75.7599,42.2208,43.1397,82.3503
62.0,263.062,138.019,138.018,139.896,76.6996,44.5652,36.138,81.2631
63.0,260.381,135.071,120.745,138.909,74.8633,37.5883,37.0023,80.7824
64.0,256.511,129.857,124.346,138.357,73.549,40.9528,38.979,79.9442
65.0,253.966,125.847,132.255,138.262,72.3013,40.6091,34.2036,78.8338
66.0,251.343,132.966,140.187,139.83,68.7469,42.5254,39.3437,79.8251
67.0,246.569,135.612,129.609,139.731,65.6674,43.4091,37.9099,79.2757
68.0,243.211,130.977,125.586,138.274,66.4323,42.1822,39.0246,78.3797
69.0,237.841,133.009,123.5,138.204,64.6063,46.0979,37.0428,77.9298
70.0,233.857,130.904,129.303,139.394,62.1468,40.7825,37.938,78.112
71.0,229.992,125.567,127.319,134.878,62.3989,33.7145,33.1029,76.28
72.0,227.45,128.232,122.398,134.776,59.6223,37.0945,35.2801,77.6282
73.0,222.373,130.877,131.673,136.443,59.6577,39.2442,32.1595,76.228
74.0,220.932,125.541,120.756,137.647,56.6813,40.1299,39.4176,75.9262
75.0,215.551,125.682,110.243,135.706,54.2179,41.3381,37.0071,75.0839
76.0,212.0,128.532,121.178,133.469,54.3176,35.7541,32.8089,74.2631
77.0,209.395,125.365,120.916,132.119,53.2537,41.6443,33.8666,74.2099
78.0,207.487,125.479,122.191,131.98,51.4376,35.9333,36.9267,74.0125
79.0,202.744,123.445,121.931,131.46,50.0473,37.0827,25.6541,73.8141
80.0,200.514,121.741,121.28,132.287,49.8714,42.0729,35.3762,73.7843
81.0,198.033,117.782,126.163,130.549,47.0599,35.2662,33.3456,74.1896
82.0,195.869,124.864,126.279,132.524,48.104,46.8883,36.5535,72.9212
83.0,193.166,118.345,108.55,131.018,46.8905,42.6758,29.5736,72.2466
84.0,192.076,116.612,106.268,130.936,46.1832,41.3696,29.7877,72.0297
85.0,190.974,116.732,109.51,130.837,46.5209,43.9275,29.8987,72.1582
86.0,188.159,122.767,110.689,129.502,45.2523,41.5326,34.4619,72.3276
87.0,186.757,115.85,116.146,128.785,44.8128,37.284,29.3908,71.4474
88.0,185.178,120.408,112.662,129.801,43.764,37.4217,30.8947,71.6935
89.0,184.091,117.398,113.426,128.537,43.7623,40.0264,34.6225,71.0342
90.0,183.859,124.187,114.551,130.07,43.6807,42.6986,35.6478,71.6025
91.0,182.602,116.279,111.516,128.871,42.4885,40.2421,29.0988,70.8453
