time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
-2.0,0.269553,0.183173,0.0664073,0.228337,0.0426737,0.0522564,0.0279156,0.0542003
-1.0,5.77299,8.50896,11.0548,6.25287,2.9516,2.53402,5.92779,3.45898
0.0,4.42915,5.83369,9.81958,5.29002,2.57017,1.50843,7.36174,3.2445
1.0,3.91472,8.16751,10.1232,5.43883,3.32549,4.92487,4.51603,3.68023
2.0,20.2624,8.92211,10.6967,8.61212,24.8856,4.25345,7.23474,5.01607
3.0,206.865,38.8537,12.8402,8.10574,119.154,14.6093,7.41375,4.25974
4.0,285.572,253.063,156.361,8.72344,149.561,79.6002,113.591,5.36354
5.0,276.294,289.407,267.955,13.2332,163.428,103.281,76.5948,17.675
6.0,266.71,236.882,268.437,21.1804,158.347,68.6977,74.651,40.6083
7.0,268.616,247.914,266.909,31.0524,155.583,71.4969,76.9228,62.6809
8.0,274.882,241.952,245.868,41.5234,152.363,69.2763,76.9157,84.4924
9.0,278.078,246.046,257.468,50.3563,151.282,68.1057,78.8855,99.7838
10.0,285.4,254.908,259.433,61.9721,149.543,66.7115,87.3698,116.119
11.0,293.628,259.858,259.77,68.8473,147.93,67.6102,82.026,126.134
12.0,300.416,260.151,269.307,77.4479,144.186,67.3294,88.2251,136.638
13.0,307.257,253.312,269.577,83.3796,142.816,69.1031,81.1754,141.883
14.0,324.257,242.367,260.185,90.7443,151.194,67.5853,79.0424,148.201
15.0,406.015,248.633,263.971,93.3403,168.464,69.2045,71.4605,147.506
16.0,483.457,270.315,270.376,104.707,182.741,66.9912,91.7383,157.481
17.0,498.418,291.637,300.273,107.59,171.199,60.8518,82.9723,158.293
18.0,528.515,335.368,332.903,111.059,175.503,66.0553,83.1655,159.098
19.0,549.101,372.301,339.378,117.973,176.33,67.1546,88.9433,161.965
20.0,557.816,387.04,338.15,121.417,175.093,78.4243,97.1599,162.078
21.0,565.733,402.576,329.223,124.42,179.663,72.9751,96.9253,160.755
22.0,572.935,411.902,346.441,126.754,183.016,82.2925,96.946,159.106
23.0,575.836,401.662,320.434,134.104,187.5,81.6826,88.6566,158.431
24.0,578.067,389.648,313.028,136.697,188.554,77.2947,86.2283,157.228
25.0,580.576,395.233,318.262,136.15,189.245,79.4178,87.8965,156.453
26.0,582.148,365.248,302.941,141.648,191.648,72.2017,81.3169,153.318
27.0,584.723,373.696,296.98,144.623,188.047,72.7326,80.8058,153.489
28.0,589.377,375.663,308.78,147.946,184.745,71.1324,84.9371,154.177
29.0,584.176,370.544,275.27,150.008,186.791,71.9233,74.9442,150.555
30.0,589.677,347.773,287.368,148.475,187.781,65.8581,90.934,144.067
31.0,587.259,361.53,290.129,156.344,180.794,67.4707,75.0544,147.671
32.0,577.673,354.86,294.151,156.462,179.255,67.1132,69.9265,144.25
33.0,581.455,369.697,298.724,159.058,176.562,67.9958,76.844,143.758
34.0,578.965,357.298,300.216,163.043,176.697,67.3734,81.1396,146.641
35.0,572.61,346.805,280.847,166.328,171.148,63.9576,81.0184,144.147
36.0,561.883,338.876,279.557,164.117,168.356,63.8769,72.5772,139.313
37.0,555.345,344.184,283.104,164.476,169.538,61.9471,74.1462,137.978
38.0,560.585,345.758,284.996,165.376,166.33,63.3186,77.1534,137.927
39.0,547.04,358.655,292.587,169.497,165.538,65.6564,70.3108,137.826
40.0,533.482,352.668,286.852,167.367,161.068,64.1755,69.5609,135.69
41.0,526.251,346.518,274.66,169.637,161.707,63.4401,70.9373,134.062
42.0,516.083,343.727,280.621,172.018,157.36,65.8157,72.4339,132.855
43.0,518.365,346.958,267.111,173.664,158.906,63.4312,72.18,133.163
44.0,510.572,352.463,281.436,172.351,157.93,59.7304,74.9887,130.816
45.0,508.726,339.44,274.154,176.462,161.011,60.5077,70.9046,133.244
46.0,507.032,337.297,268.972,176.198,160.341,59.0528,60.9993,129.092
47.0,494.195,327.405,265.487,176.489,152.668,58.0989,67.3175,128.301
48.0,504.586,321.607,267.711,174.32,155.009,57.7786,78.334,126.16
49.0,492.23,330.412,263.849,177.461,150.558,57.2572,65.2546,129.701
50.0,478.467,316.272,260.102,178.321,150.045,55.8909,74.649,125.4
51.0,481.851,311.265,245.759,179.663,156.305,56.5539,73.8461,127.367
52.0,473.425,318.355,263.299,180.274,147.859,55.384,69.2509,125.947
53.0,473.445,303.99,252.776,178.841,146.002,52.9839,71.5178,125.958
54.0,465.4,311.357,250.713,180.953,141.907,54.0929,71.9912,126.724
55.0,451.982,306.201,252.224,181.552,144.529,53.4984,63.87,125.027
56.0,455.519,295.051,246.87,180.597,143.272,51.1105,72.8811,123.944
57.0,438.142,297.569,241.431,182.507,141.456,50.9845,65.6792,122.76
58.0,440.27,289.767,242.337,181.469,136.932,49.0721,62.2946,120.399
59.0,433.259,285.704,234.24,181.452,134.952,50.4485,70.9198,120.666
60.0,424.468,286.569,258.055,184.003,130.72,49.156,66.3522,121.524
61.0,428.117,292.833,246.473,184.004,134.42,49.4431,70.8216,120.857
62.0,423.518,288.398,231.655,184.255,129.747,49.1626,62.3671,122.31
63.0,429.078,276.232,236.075,179.688,138.494,46.7563,72.2585,116.471
64.0,432.538,274.598,246.411,183.429,133.265,47.7952,66.8221,121.475
65.0,403.421,287.934,257.639,184.05,124.984,44.0679,65.943,119.46
66.0,410.777,268.415,237.388,180.78,124.91,44.0516,62.4063,115.468
67.0,417.195,269.205,226.149,180.971,129.866,47.9288,64.5046,115.783
68.0,398.761,274.984,236.259,181.355,120.554,46.4066,60.1067,118.135
69.0,408.247,266.607,220.263,181.407,128.92,44.2308,62.5776,114.178
70.0,401.049,267.781,221.478,185.846,120.632,49.1684,56.2894,117.707
71.0,402.855,251.547,232.696,183.364,120.554,42.5487,65.9089,119.419
72.0,397.513,263.259,218.553,185.032,123.34,46.8249,66.9984,118.764
73.0,388.684,261.681,227.426,182.787,123.166,45.7593,56.6617,114.101
74.0,386.356,256.754,230.0,183.107,119.973,48.3103,63.0964,114.807
75.0,394.927,262.214,216.246,181.82,123.313,48.1128,59.2595,113.942
76.0,387.284,255.289,230.532,182.229,120.554,47.3174,66.3643,113.723
77.0,390.303,248.779,227.9,182.207,120.918,43.5508,63.8376,112.87
78.0,389.072,241.346,209.463,181.355,121.914,41.3022,62.049,112.928
79.0,369.477,255.593,224.164,183.877,114.216,42.9251,55.0437,113.524
80.0,369.564,238.452,231.689,181.792,112.349,38.9397,66.4932,110.825
81.0,365.822,241.235,214.912,184.31,116.092,41.8335,58.377,114.124
82.0,356.554,247.395,228.676,183.785,107.269,40.1449,60.8609,111.837
83.0,355.329,238.652,210.96,182.09,111.177,41.977,61.834,109.491
84.0,349.904,233.008,203.406,184.491,106.501,41.7463,67.1765,112.731
85.0,353.983,237.36,213.542,182.012,110.266,42.0584,62.8258,109.98
86.0,343.993,245.037,208.497,184.166,106.839,41.8776,55.9253,111.444
87.0,342.727,238.577,208.357,181.413,108.779,40.9501,60.1558,108.757
88.0,337.329,226.126,197.653,182.099,106.299,38.5008,55.4784,108.424
89.0,341.198,218.783,213.441,180.826,108.984,40.3546,64.6389,109.217
90.0,340.291,237.769,206.621,184.46,110.138,40.1151,55.7927,111.672
91.0,334.477,221.17,201.724,177.985,106.169,37.5207,59.9191,105.976
