time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
32.0,604.689,362.434,171.235,150.157,196.173,82.74,53.4136,131.408
33.0,585.939,367.844,179.763,153.839,188.898,81.7553,54.6263,127.97
34.0,576.46,377.514,174.045,154.966,188.037,82.2789,53.0659,127.586
35.0,570.515,376.414,164.463,157.479,178.742,84.8212,58.8452,128.568
36.0,558.471,381.866,166.304,160.176,172.074,85.7997,49.8025,128.36
37.0,551.807,372.393,160.346,161.012,169.714,89.2507,47.6045,127.9
38.0,540.595,373.727,164.878,163.68,165.898,83.0065,43.9049,126.562
39.0,531.164,362.252,164.225,164.473,158.761,83.5143,40.1801,126.058
40.0,524.292,361.968,166.846,167.54,156.207,81.9747,46.8402,128.423
41.0,514.436,358.321,156.12,167.176,150.877,88.7531,48.3081,125.346
42.0,506.527,358.591,167.601,167.794,146.772,86.3362,42.8718,124.992
43.0,498.094,353.297,148.785,169.113,145.118,86.5938,43.0522,121.382
44.0,490.159,353.852,154.051,169.736,139.811,84.0765,51.5397,123.609
45.0,485.551,340.878,142.623,171.31,136.921,81.1943,47.4059,123.54
46.0,474.096,338.822,155.463,171.38,133.39,80.764,40.0091,122.489
47.0,470.979,334.439,145.66,173.151,131.848,77.4815,47.7307,124.223
48.0,464.175,323.135,166.699,173.054,128.004,74.0174,44.8179,121.085
49.0,459.867,320.813,146.67,173.517,126.613,78.0099,38.6389,120.053
50.0,450.56,314.943,135.239,174.457,124.666,76.8082,39.5363,120.651
51.0,446.886,324.497,141.809,175.986,123.168,81.3735,47.0241,118.488
52.0,436.974,309.833,140.446,174.783,117.8,76.8268,40.9219,118.238
53.0,436.79,313.864,136.284,175.346,119.162,80.5581,39.4452,115.801
54.0,428.318,304.831,136.046,174.471,115.804,76.9298,39.887,116.59
55.0,421.764,308.172,130.573,175.087,111.761,78.8011,43.5755,115.916
56.0,414.538,296.976,121.976,174.666,110.087,84.316,49.2601,115.6
57.0,410.36,292.69,118.083,175.506,111.207,80.0634,45.6639,115.112
58.0,405.398,292.59,131.129,173.786,107.677,76.5413,42.409,111.947
59.0,399.672,283.838,129.008,174.546,106.049,74.0609,46.0983,111.017
60.0,395.126,284.022,128.511,176.461,106.094,76.2798,38.5659,114.079
61.0,389.683,284.9,118.939,174.427,101.891,74.6274,40.0512,112.398
62.0,384.125,276.709,130.336,173.955,100.603,75.6515,36.9937,110.748
63.0,381.535,282.895,116.542,174.736,101.479,74.2895,39.9219,110.347
64.0,377.46,284.201,129.756,173.547,96.3576,76.8032,44.0031,110.366
65.0,373.182,287.101,121.532,174.24,96.5738,81.0395,45.9961,110.575
66.0,372.764,262.923,119.75,175.691,96.3426,73.6123,43.314,111.294
67.0,368.69,272.057,126.698,174.568,95.2413,71.3495,40.8735,110.34
68.0,362.473,264.782,115.93,175.349,93.8216,72.205,46.6265,107.592
69.0,354.407,260.576,121.413,174.664,89.6946,71.0815,40.6836,106.042
70.0,359.794,258.579,120.033,175.174,92.694,74.2172,38.3639,107.528
71.0,355.502,269.905,114.466,174.728,90.5855,74.0804,39.4307,107.823
72.0,344.195,261.861,119.044,171.538,86.8681,71.0876,41.6654,104.578
73.0,345.788,272.031,118.495,175.225,87.0654,74.7547,45.8044,107.189
74.0,338.423,263.368,110.122,174.384,84.5127,75.0876,38.2519,107.821
75.0,336.561,256.995,109.426,174.118,84.1071,71.2899,35.4888,105.579
76.0,334.48,264.013,125.88,172.038,86.2447,71.8975,37.8247,102.377
77.0,334.778,262.597,123.384,174.431,84.19,72.3183,42.5594,104.428
78.0,333.527,259.332,123.57,175.477,85.6432,77.3005,41.9845,104.581
79.0,330.402,251.907,122.441,173.348,82.2921,73.056,46.6872,103.598
80.0,326.036,264.074,121.022,173.447,84.1148,77.4832,42.7181,101.876
81.0,323.768,255.706,109.482,174.404,83.417,73.1908,36.9511,102.295
82.0,330.01,254.512,120.302,174.351,83.1566,72.1057,35.557,103.661
83.0,322.579,255.995,113.714,173.934,82.0896,76.3751,40.4602,103.662
84.0,312.174,250.552,113.449,171.149,76.9008,71.5586,38.2616,99.7476
85.0,316.993,256.662,118.244,173.63,82.4017,78.0024,40.7966,100.857
86.0,312.498,250.523,116.245,173.138,78.2874,72.0979,38.9368,101.139
87.0,310.96,251.63,101.007,172.188,79.8714,74.5868,36.7598,101.089
88.0,308.104,247.183,113.417,170.488,77.8987,75.5217,40.3584,99.1115
89.0,305.236,255.641,115.161,171.805,78.3793,76.0978,41.1417,99.0879
90.0,301.256,240.855,109.272,173.191,76.8722,72.3202,35.1102,100.776
91.0,298.691,251.557,101.381,170.769,77.2475,78.3597,34.1684,97.0172
