time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
21.0,655.372,297.664,267.032,132.84,186.428,84.7282,96.8386,151.67
22.0,659.438,292.056,260.433,136.594,177.723,85.8842,99.2304,151.258
23.0,660.188,283.733,260.142,141.933,173.32,84.4645,93.1894,150.238
24.0,659.35,285.786,255.631,146.295,164.336,83.9228,89.0528,151.512
25.0,656.059,298.073,266.632,149.149,161.876,87.0822,95.0137,148.638
26.0,650.491,302.633,273.49,153.99,158.799,89.4905,100.067,147.845
27.0,634.872,302.238,272.227,157.905,152.86,88.4149,93.2599,147.522
28.0,630.002,306.523,281.674,162.072,152.093,86.2655,101.117,146.937
29.0,622.335,306.583,274.276,163.496,149.045,85.4707,95.7638,146.25
30.0,611.318,313.21,271.834,166.074,144.52,88.6191,101.55,146.654
31.0,603.658,314.104,277.205,170.975,145.29,89.3403,98.8308,144.899
32.0,595.814,309.514,290.223,173.361,141.185,89.0593,102.299,146.359
33.0,584.99,326.597,278.097,175.777,139.812,92.9135,93.6628,143.524
34.0,574.239,322.886,281.777,179.703,137.797,89.8099,97.7784,145.167
35.0,566.38,338.516,290.959,179.714,133.971,91.2849,99.868,140.921
36.0,555.302,333.631,283.03,182.874,133.386,92.3945,91.877,141.424
37.0,541.97,345.642,285.616,184.542,129.575,90.6493,94.5258,141.039
38.0,526.272,350.168,286.607,184.784,125.52,90.5424,84.2758,140.006
39.0,517.96,351.144,279.596,187.334,123.813,86.2608,78.7288,138.878
40.0,503.91,367.237,296.557,190.506,121.958,88.4981,98.0752,138.499
41.0,495.231,360.508,300.668,192.666,118.924,89.14,89.9717,137.196
42.0,485.007,366.796,302.989,195.49,119.283,91.6065,93.2604,137.977
43.0,476.211,371.686,295.614,195.381,115.391,87.8347,88.5311,135.367
44.0,463.122,364.876,306.241,197.015,110.958,86.8164,94.655,135.045
45.0,452.996,375.078,306.573,199.154,107.476,89.6792,92.7451,134.704
46.0,446.119,384.451,298.881,200.199,105.484,86.3189,85.3843,134.313
47.0,432.406,369.858,297.017,200.811,101.856,86.6788,79.6076,134.966
48.0,421.379,378.226,284.309,203.705,100.178,81.9368,84.4784,133.515
49.0,412.141,371.565,288.155,205.409,97.9999,79.6165,82.2206,134.362
50.0,398.185,378.025,286.972,206.612,94.5272,83.2527,82.5927,132.239
51.0,390.636,388.142,287.768,208.771,93.4786,78.0306,84.6698,132.012
52.0,388.476,366.735,278.484,208.351,92.6534,82.9933,75.8108,132.351
53.0,378.916,382.768,294.709,210.38,91.5227,78.3408,88.9539,129.88
54.0,369.568,373.554,295.908,212.462,88.0191,78.9611,90.0807,132.531
55.0,363.288,383.582,288.465,212.573,88.6279,70.342,82.5739,132.301
56.0,356.729,376.512,279.088,213.524,85.7396,74.7419,72.2019,131.96
57.0,350.054,372.2,280.664,214.711,85.2149,74.7913,78.5319,130.908
58.0,342.381,374.932,284.19,215.889,83.8281,70.7077,75.6819,129.99
59.0,339.351,373.382,277.313,215.137,83.5491,66.5447,75.9028,128.513
60.0,331.506,365.663,274.602,217.745,81.9226,69.8702,68.2792,128.883
61.0,323.712,360.095,272.22,219.311,81.092,70.3517,74.9549,128.52
62.0,322.438,365.547,289.948,218.927,79.626,66.1256,72.8314,127.858
63.0,318.786,356.414,274.513,220.88,79.8886,74.0235,73.2007,127.685
64.0,313.393,348.197,279.155,220.948,80.5558,73.2444,80.934,128.012
65.0,305.663,346.297,276.84,220.866,77.7892,69.7714,74.0163,129.052
66.0,301.695,347.459,276.981,221.461,78.4937,71.1231,75.036,127.349
67.0,299.808,344.683,263.978,221.504,78.7918,68.9436,64.7366,126.887
68.0,295.935,346.577,261.539,223.093,76.69,67.4322,72.6046,126.511
69.0,291.424,350.613,260.225,223.799,77.3381,71.2057,67.6607,127.127
70.0,289.085,338.607,256.532,223.634,77.2745,70.1895,68.4758,125.728
71.0,285.421,333.008,247.2,223.323,77.4858,66.7266,56.8751,124.953
72.0,282.909,329.939,257.216,221.611,72.3818,63.9645,68.0671,123.82
73.0,276.828,331.327,249.109,224.304,76.1815,64.6062,64.8667,124.076
74.0,276.348,323.585,263.384,225.533,73.3373,62.5133,75.0681,124.341
75.0,268.809,325.365,241.356,223.728,74.3394,59.626,62.2497,123.872
76.0,269.094,310.531,235.339,223.406,70.554,63.8832,62.5279,123.541
77.0,262.849,316.054,248.942,223.587,71.9572,63.2669,67.9475,124.255
78.0,261.806,329.746,240.994,224.049,71.1993,60.0485,67.0258,122.053
79.0,259.487,307.906,250.538,223.176,69.9802,61.547,67.4445,121.245
80.0,252.624,304.43,241.03,223.042,69.5626,59.7726,61.409,122.49
81.0,252.126,298.131,226.611,223.717,72.6443,57.1859,62.4883,122.839
82.0,249.534,292.845,238.306,222.807,68.5679,63.186,64.0396,121.24
83.0,249.304,304.402,238.942,222.153,67.2669,57.6927,65.0793,120.49
84.0,245.526,295.065,234.424,222.654,67.2446,60.9063,57.9023,119.992
85.0,240.029,294.802,241.289,222.276,68.053,58.3877,62.1115,119.608
86.0,242.295,301.654,241.611,222.56,65.7372,60.7853,68.8015,120.388
87.0,238.573,296.461,240.128,223.994,67.5766,59.795,63.6808,119.334
88.0,233.943,294.744,230.342,223.207,67.4605,56.1792,57.817,120.207
89.0,234.687,288.183,222.617,222.196,67.9462,57.769,61.3672,117.736
90.0,233.565,289.542,218.899,223.631,65.6439,56.8568,58.2926,118.705
91.0,231.2,283.087,219.577,224.755,64.655,58.1727,58.7635,118.612
