time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
76.0,187.92,238.942,140.404,117.323,81.6118,60.04,51.2876,85.725
77.0,189.932,232.848,139.44,118.156,81.5347,57.0457,48.1396,85.4325
78.0,181.141,235.644,140.069,116.796,80.0658,61.3745,51.1125,84.2261
79.0,182.309,233.343,132.633,118.658,80.3499,55.7527,46.0073,83.8542
80.0,180.807,217.574,137.846,118.156,78.22,52.8628,51.8949,84.1696
81.0,177.325,220.948,130.421,115.967,77.1977,56.7102,46.871,83.1853
82.0,174.891,221.299,138.639,119.921,76.3106,56.1107,48.8918,84.1573
83.0,169.354,219.987,126.598,119.219,74.7328,58.437,49.187,83.4172
84.0,172.733,224.888,127.049,118.309,76.8237,52.1152,46.4943,83.9699
85.0,166.602,220.421,134.406,118.678,75.1742,51.441,54.812,83.3676
86.0,165.691,208.193,121.944,116.715,73.165,54.8898,47.6891,82.5605
87.0,164.811,207.32,120.384,117.59,72.7777,52.3046,50.8438,82.7086
88.0,164.937,213.358,133.118,118.614,73.1792,49.8132,49.0092,82.875
89.0,160.907,216.776,125.651,118.496,72.5393,51.3738,49.2271,81.8145
90.0,156.791,209.535,128.331,117.981,70.6889,57.9989,50.3448,82.5172
91.0,156.443,213.389,122.879,117.871,71.164,51.8764,51.1678,82.4553
