time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
29.0,622.335,435.946,288.449,175.293,149.045,82.0271,47.4051,155.327
30.0,611.318,429.656,290.911,178.846,144.52,90.1926,43.9311,156.918
31.0,603.658,428.523,266.821,181.294,145.29,86.8435,52.3813,151.477
32.0,595.814,425.811,277.128,183.303,141.185,85.8103,46.075,152.751
33.0,584.99,415.264,246.532,186.014,139.812,89.0384,44.2258,151.042
34.0,574.239,413.381,254.304,189.032,137.797,85.666,41.6552,150.849
35.0,566.38,405.235,250.643,189.973,133.971,77.0274,44.5888,148.013
36.0,555.302,410.068,247.791,190.845,133.386,77.0815,37.4417,147.584
37.0,541.97,399.293,252.028,191.96,129.575,72.7854,47.7537,147.906
38.0,526.272,375.59,243.897,196.31,125.52,79.3856,48.3114,144.72
39.0,517.96,373.701,240.838,197.052,123.813,78.2101,47.5927,143.599
40.0,503.91,369.975,233.999,198.452,121.958,70.8852,46.3256,143.545
41.0,495.231,355.682,222.643,198.064,118.924,78.04,58.0181,141.604
42.0,485.007,357.178,235.802,202.062,119.283,68.1502,41.0206,141.187
43.0,476.211,348.082,225.891,204.323,115.391,74.7021,50.8727,140.483
44.0,463.122,334.353,231.234,202.128,110.958,75.7628,41.7468,140.426
45.0,452.996,337.274,223.468,203.693,107.476,69.8869,45.2541,137.094
46.0,446.119,321.311,209.986,203.1,105.484,65.0481,40.8732,137.488
47.0,432.406,323.558,214.996,207.06,101.856,65.73,40.8962,137.532
48.0,421.379,309.752,202.377,206.616,100.178,72.5558,43.1554,134.415
49.0,412.141,301.297,216.553,206.797,97.9999,68.3845,49.9913,135.807
50.0,398.185,305.052,223.653,207.422,94.5272,67.914,47.9671,134.813
51.0,390.636,294.759,208.662,209.166,93.4786,66.0162,42.9142,135.007
52.0,388.476,305.594,198.14,209.294,92.6534,63.4502,38.108,133.004
53.0,378.916,288.479,201.935,209.15,91.5227,66.2651,43.6209,132.047
54.0,369.568,289.472,213.918,210.523,88.0191,63.7523,52.9043,132.068
55.0,363.288,278.177,205.235,213.795,88.6279,60.7,40.0077,133.801
56.0,356.729,279.181,200.251,211.388,85.7396,62.2597,52.4342,130.797
57.0,350.054,273.841,198.873,212.687,85.2149,58.8551,41.9539,131.658
58.0,342.381,266.025,207.354,212.655,83.8281,60.1459,52.9541,130.51
59.0,339.351,270.713,194.982,211.729,83.5491,54.0014,43.7316,130.074
60.0,331.506,255.583,197.443,211.708,81.9226,60.7977,54.5474,127.952
61.0,323.712,258.2,198.086,211.998,81.092,54.9137,41.0892,128.345
62.0,322.438,254.912,190.659,213.675,79.626,53.4944,46.9008,127.801
63.0,318.786,257.877,182.161,215.3,79.8886,53.126,36.735,128.211
64.0,313.393,263.731,196.03,214.688,80.5558,55.5844,46.972,126.842
65.0,305.663,253.752,176.295,214.753,77.7892,53.0634,37.6084,127.947
66.0,301.695,242.28,170.728,211.891,78.4937,54.5239,37.2145,126.06
67.0,299.808,247.595,180.003,213.641,78.7918,55.0878,51.7661,124.2
68.0,295.935,243.351,169.354,209.695,76.69,53.6981,39.7562,123.885
69.0,291.424,233.25,169.328,213.442,77.3381,56.1765,32.8945,125.374
70.0,289.085,239.33,187.325,213.154,77.2745,52.1254,46.6426,123.314
71.0,285.421,233.187,176.857,211.293,77.4858,49.2937,38.7753,123.357
72.0,282.909,229.332,174.172,210.66,72.3818,51.2138,49.3497,121.759
73.0,276.828,230.132,178.9,213.444,76.1815,46.3169,33.6876,123.042
74.0,276.348,228.911,180.285,210.16,73.3373,45.717,43.504,121.198
75.0,268.809,231.514,167.586,212.465,74.3394,52.8957,36.5704,121.572
76.0,269.094,223.989,181.487,207.24,70.554,45.6057,48.0182,119.095
77.0,262.849,228.76,176.454,211.214,71.9572,42.104,45.5054,121.347
78.0,261.806,226.115,157.687,209.907,71.1993,46.1981,37.3919,120.186
79.0,259.487,214.917,171.678,206.939,69.9802,45.5493,42.4621,116.98
80.0,252.624,223.876,169.709,208.325,69.5626,46.8788,49.5823,118.347
81.0,252.126,218.581,177.599,208.71,72.6443,44.9559,46.6425,121.176
82.0,249.534,218.959,170.492,207.706,68.5679,43.1345,44.0923,119.624
83.0,249.304,209.407,154.637,207.769,67.2669,47.0581,38.5091,118.971
84.0,245.526,193.948,164.21,208.236,67.2446,42.1954,41.0255,116.426
85.0,240.029,210.396,162.013,207.797,68.053,37.2036,35.0182,117.039
86.0,242.295,205.712,158.954,208.984,65.7372,42.05,35.0867,117.437
87.0,238.573,210.32,169.034,207.731,67.5766,45.3984,30.8304,115.27
88.0,233.943,216.103,153.279,207.159,67.4605,38.0971,36.8311,117.306
89.0,234.687,197.588,146.446,206.04,67.9462,43.8122,30.4395,115.417
90.0,233.565,195.28,162.304,206.645,65.6439,39.9946,37.6309,115.11
91.0,231.2,204.068,148.019,206.06,64.655,42.0694,40.1079,113.449
