time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
57.0,382.025,202.779,190.78,161.774,193.548,75.8329,62.4391,102.513
58.0,376.578,193.657,181.954,160.543,188.64,74.0276,60.8379,101.468
59.0,374.936,207.682,188.262,162.981,189.938,79.2658,62.4038,102.436
60.0,376.239,204.967,186.665,161.135,190.986,76.7593,60.8525,100.019
61.0,368.639,197.355,177.813,162.096,184.601,76.1615,58.8755,100.777
62.0,367.078,205.919,174.66,161.63,184.733,72.9024,58.0805,100.336
63.0,363.354,191.688,171.503,160.767,184.071,71.5124,57.5792,97.0963
64.0,357.5,193.877,174.972,161.966,180.162,71.7004,57.7738,97.0913
65.0,355.531,187.389,168.877,162.924,178.765,65.7743,54.3576,97.1062
66.0,357.361,178.571,165.571,159.282,178.765,63.5028,56.3743,96.0551
67.0,353.537,190.671,168.953,162.307,178.625,70.7687,56.7541,98.1435
68.0,349.128,192.497,162.26,161.989,175.208,66.6926,55.1347,97.7827
69.0,355.382,178.492,160.997,160.448,179.021,65.8148,51.1053,95.2154
70.0,351.429,182.899,160.15,162.35,174.495,66.4717,52.2783,96.1891
71.0,351.117,178.178,155.463,159.896,177.098,61.9505,52.6607,95.0627
72.0,357.563,182.46,162.878,159.929,176.359,64.5212,56.8364,94.224
73.0,358.373,182.933,163.093,160.382,177.879,67.1956,52.9068,94.8843
74.0,354.468,176.954,154.523,160.602,175.682,63.7851,54.0009,93.7166
75.0,354.728,185.339,149.931,160.825,176.792,66.0814,54.9883,93.3937
76.0,354.831,180.378,170.273,160.433,174.863,64.5197,52.5748,92.0596
77.0,354.92,187.772,159.308,160.693,176.017,65.6112,51.3263,93.4734
78.0,351.278,169.109,158.061,160.869,174.39,60.9729,51.5334,92.7431
79.0,354.063,171.685,150.735,159.882,171.432,60.3327,49.6758,91.4367
80.0,347.442,179.54,150.957,161.038,168.528,61.9947,51.3633,92.4673
81.0,348.307,165.599,139.994,161.007,166.974,57.2954,47.8271,91.6375
82.0,342.159,159.671,147.408,159.26,163.223,55.1352,49.4677,90.0012
83.0,342.325,152.985,134.744,159.261,162.38,52.5331,45.2338,90.3076
84.0,333.113,153.023,130.432,160.404,159.129,51.4467,45.037,91.3769
85.0,331.935,153.871,132.005,160.034,157.635,50.3247,44.2312,89.8521
86.0,325.151,135.222,122.492,158.553,153.533,45.859,44.37,90.0177
87.0,318.709,136.296,126.507,157.37,148.462,46.9265,43.6559,88.8106
88.0,319.589,136.431,125.611,157.201,147.015,47.4061,41.8827,89.3228
89.0,315.104,132.816,131.849,157.528,145.719,42.5465,41.6403,86.6147
90.0,314.634,133.828,122.198,157.224,144.621,44.6844,40.3498,86.2506
91.0,307.555,131.124,122.059,158.752,139.84,42.3195,40.1961,87.6852
