time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
67.0,225.723,330.817,194.176,185.123,100.447,83.328,43.9658,108.231
68.0,220.757,330.307,185.79,184.819,96.9071,88.5301,43.8632,109.095
69.0,223.689,324.966,165.609,183.973,99.0454,85.286,41.3663,106.937
70.0,213.521,319.535,185.26,183.188,93.4236,87.2129,41.595,108.391
71.0,211.125,324.738,175.378,182.548,92.6851,91.1926,44.5462,108.053
72.0,210.454,320.884,174.721,184.748,94.4074,93.5351,40.1962,109.27
73.0,209.971,308.995,164.991,182.504,93.8358,85.7022,37.9767,107.357
74.0,203.346,297.304,156.017,182.124,87.8931,82.8216,46.7895,106.608
75.0,203.103,292.291,167.149,182.137,90.2241,81.6263,54.9379,105.321
76.0,209.267,291.734,153.531,182.701,93.1289,82.0606,34.9743,105.623
77.0,211.122,302.845,177.637,182.231,94.6138,87.4959,38.7378,104.716
78.0,198.686,297.49,160.851,183.239,84.0942,88.1885,33.1699,104.422
79.0,200.747,281.674,151.19,178.852,90.4483,75.6707,44.9462,101.372
80.0,197.609,292.725,158.655,181.272,84.0013,84.9023,47.5924,103.557
81.0,192.799,274.096,150.357,182.333,83.2267,79.2022,31.8774,103.491
82.0,193.526,279.633,139.049,180.333,87.5852,80.6746,36.2717,101.35
83.0,208.495,260.733,148.609,180.759,87.5218,73.5231,45.9108,100.138
84.0,196.17,269.492,160.738,178.578,85.7011,73.8399,42.5087,101.659
85.0,200.094,264.478,134.158,179.286,90.8534,76.7684,41.5161,102.139
86.0,194.863,268.216,154.345,179.438,85.8981,80.053,37.368,101.525
87.0,194.808,268.056,133.773,177.45,88.3508,74.1186,37.4946,98.5989
88.0,202.426,265.425,157.772,176.873,91.5547,76.3063,43.2907,98.662
89.0,199.874,247.795,138.09,177.674,85.5039,64.4235,34.7527,98.5322
90.0,193.72,261.669,139.857,176.448,83.3763,74.3129,41.7259,97.4912
91.0,189.681,254.481,138.727,174.132,81.6599,74.5861,46.0043,97.5501
