time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
26.5,1.02677,0.457803,0.197492,0.17197,0.0895346,0.183053,0.0744245,0.199805
27.0,0.986033,0.451588,0.172035,0.175292,0.0886522,0.175243,0.0739814,0.199136
27.5,0.969307,0.428385,0.176569,0.174064,0.0836988,0.173843,0.0697263,0.194672
28.0,0.961222,0.441318,0.171256,0.177671,0.0836309,0.171385,0.0736365,0.193019
28.5,0.953655,0.425138,0.16736,0.176434,0.0812618,0.173785,0.0674455,0.191346
29.0,0.938106,0.40744,0.157048,0.178405,0.0861003,0.160004,0.0618609,0.187935
29.5,0.932178,0.389465,0.153587,0.181188,0.0770999,0.155229,0.0623192,0.187938
30.0,0.93496,0.37257,0.155825,0.180274,0.0836891,0.149766,0.058093,0.18827
30.5,0.923558,0.364123,0.152127,0.178569,0.0797849,0.146123,0.0593738,0.188583
31.0,0.895664,0.368138,0.151927,0.17914,0.076087,0.150096,0.0618898,0.181876
31.5,0.882981,0.354833,0.149813,0.179523,0.0744734,0.141877,0.0533994,0.183371
32.0,0.908436,0.344142,0.143892,0.178712,0.0762473,0.145585,0.0587225,0.181512
32.5,0.863634,0.338355,0.142913,0.181929,0.0785244,0.13949,0.0511365,0.178157
33.0,0.858587,0.33352,0.13899,0.175881,0.0713006,0.13687,0.0479299,0.174732
33.5,0.841533,0.351676,0.153538,0.186509,0.0720896,0.152787,0.0529735,0.178165
34.0,0.827601,0.354365,0.144309,0.182854,0.0713254,0.147619,0.0557993,0.174504
34.5,0.842815,0.348063,0.139634,0.184495,0.0729847,0.148648,0.0590199,0.17343
35.0,0.806149,0.34893,0.141213,0.184837,0.066405,0.153176,0.0521432,0.175876
35.5,0.804435,0.342754,0.134093,0.18373,0.0670321,0.142858,0.0606023,0.170644
36.0,0.791599,0.352626,0.139449,0.181729,0.0669631,0.154327,0.0493679,0.165753
36.5,0.767798,0.361899,0.139662,0.190516,0.0601972,0.154029,0.0631592,0.169543
37.0,0.763506,0.357968,0.136754,0.185799,0.0572262,0.153376,0.054321,0.166447
37.5,0.743411,0.373452,0.138485,0.183783,0.0612064,0.160185,0.0558509,0.165538
38.0,0.731788,0.37883,0.143807,0.186614,0.0629018,0.159591,0.0551154,0.168862
38.5,0.734923,0.3942,0.14519,0.190164,0.061348,0.170598,0.0587263,0.165913
39.0,0.720061,0.377368,0.146255,0.181961,0.0490746,0.172635,0.058139,0.162148
39.5,0.685779,0.395336,0.144673,0.186506,0.0588651,0.16815,0.060921,0.16161
40.0,0.686745,0.387568,0.151397,0.184601,0.0541385,0.167243,0.0677279,0.159054
40.5,0.687177,0.392227,0.143779,0.186612,0.0537777,0.173709,0.0576251,0.15853
41.0,0.657447,0.406215,0.156561,0.190075,0.0533197,0.179132,0.0603868,0.162252
41.5,0.635441,0.428649,0.155375,0.1864,0.0490701,0.188258,0.0630437,0.155724
42.0,0.625824,0.42728,0.160311,0.180655,0.044792,0.194105,0.070209,0.156895
42.5,0.600586,0.451621,0.157495,0.193452,0.0480585,0.197687,0.0737986,0.159465
43.0,0.606259,0.457304,0.167218,0.189438,0.0478394,0.198315,0.0631326,0.158215
43.5,0.592921,0.465593,0.163462,0.188118,0.0471904,0.207212,0.072721,0.15529
44.0,0.583883,0.478652,0.170733,0.190753,0.047019,0.20879,0.0768058,0.15695
44.5,0.568526,0.491731,0.178689,0.190953,0.0439604,0.218273,0.0827263,0.153182
45.0,0.541795,0.495475,0.182369,0.188516,0.0363312,0.216171,0.07347,0.15313
45.5,0.537673,0.496784,0.185385,0.187734,0.0513095,0.219665,0.0752786,0.154335
46.0,0.508942,0.502853,0.177247,0.188541,0.0434791,0.219746,0.0773275,0.153143
46.5,0.513577,0.50452,0.186726,0.188757,0.0437006,0.217857,0.081913,0.15087
47.0,0.493959,0.499919,0.187919,0.188986,0.0412949,0.21827,0.0810903,0.153374
47.5,0.495033,0.50639,0.193992,0.191876,0.0412339,0.222188,0.0802765,0.15444
48.0,0.463707,0.514321,0.191589,0.191118,0.0454942,0.218034,0.0838468,0.150927
48.5,0.472995,0.509904,0.199536,0.192354,0.0408838,0.218909,0.0789586,0.152347
49.0,0.446809,0.510054,0.203465,0.191116,0.0448403,0.217249,0.0899371,0.152478
49.5,0.444825,0.509701,0.186602,0.19541,0.0414852,0.221153,0.0884898,0.152433
50.0,0.439989,0.514916,0.196711,0.193787,0.0438259,0.21929,0.0820722,0.152541
50.5,0.441248,0.510797,0.192699,0.194488,0.0483149,0.216478,0.087011,0.150644
51.0,0.444875,0.501946,0.196388,0.195203,0.046275,0.214346,0.0804093,0.152994
51.5,0.426915,0.488952,0.190978,0.194531,0.0394876,0.208305,0.0804868,0.151141
52.0,0.413153,0.496586,0.188007,0.195643,0.0460678,0.210284,0.0745948,0.15154
52.5,0.406715,0.484995,0.178795,0.195981,0.0434294,0.205794,0.07885,0.152221
53.0,0.396467,0.470493,0.181237,0.194781,0.0440306,0.200317,0.0817736,0.151449
53.5,0.410268,0.471838,0.178144,0.196803,0.0396781,0.197361,0.0776243,0.151086
54.0,0.390891,0.473523,0.178713,0.199771,0.0426815,0.189739,0.0815208,0.149701
54.5,0.381958,0.457922,0.17729,0.197162,0.0444242,0.190763,0.0716711,0.150592
55.0,0.36071,0.440578,0.171147,0.194972,0.0359569,0.183108,0.0781119,0.15042
55.5,0.371314,0.42872,0.173656,0.197494,0.0384499,0.177014,0.0671632,0.149173
56.0,0.345778,0.425118,0.157118,0.19884,0.034161,0.178562,0.0742654,0.149443
56.5,0.344779,0.414952,0.158632,0.198059,0.0376042,0.168527,0.0776825,0.150119
57.0,0.346659,0.401943,0.163857,0.197792,0.0391659,0.165056,0.0682654,0.149572
57.5,0.330244,0.393475,0.148007,0.197185,0.0430852,0.164284,0.0609907,0.149065
58.0,0.32899,0.402311,0.138889,0.200846,0.0329568,0.166733,0.0656128,0.144658
58.5,0.313117,0.399675,0.148353,0.20113,0.0344473,0.163227,0.0682367,0.147569
59.0,0.309993,0.399973,0.154092,0.200303,0.0322179,0.167762,0.0706236,0.145937
59.5,0.318851,0.399468,0.150944,0.20008,0.0335268,0.161393,0.0709486,0.14605
