time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
45.5,0.26056,0.139281,0.0304714,0.0631741,0.0268329,0.0911385,0.0127144,0.0501706
46.0,0.256646,0.141669,0.03428,0.0620611,0.0259958,0.085048,0.0157184,0.0491792
46.5,0.252537,0.138883,0.0431253,0.0619617,0.0285679,0.0857601,0.022165,0.0500968
47.0,0.23235,0.135928,0.036518,0.0627838,0.0270244,0.0853579,0.0175059,0.0494549
47.5,0.233894,0.140702,0.0387116,0.0638812,0.0308602,0.0885659,0.0172665,0.0491495
48.0,0.221004,0.137087,0.0352566,0.0618798,0.0257126,0.089099,0.0157389,0.0480059
48.5,0.222092,0.137724,0.0340709,0.0617803,0.024781,0.0837266,0.0187263,0.0478133
49.0,0.215486,0.1286,0.0338573,0.0628108,0.0245006,0.0776714,0.0175719,0.0481285
49.5,0.20775,0.127096,0.0360353,0.0606972,0.025763,0.0802581,0.0163822,0.0462623
50.0,0.206294,0.128355,0.0337617,0.0623809,0.0248294,0.0799413,0.0198085,0.0479486
50.5,0.213959,0.125272,0.0325759,0.0600633,0.0253785,0.0840368,0.0124386,0.0481623
51.0,0.190708,0.131771,0.0335592,0.060782,0.0261244,0.0820497,0.0144501,0.0463032
51.5,0.201359,0.124664,0.0394279,0.060372,0.0219658,0.083076,0.0153769,0.0473239
52.0,0.192271,0.122454,0.0274058,0.0604767,0.0233737,0.076268,0.0149803,0.0456045
52.5,0.185829,0.132013,0.0402733,0.0613756,0.0211101,0.0832667,0.0145676,0.0460925
53.0,0.175876,0.125872,0.0365914,0.0600592,0.0196106,0.0775224,0.0134214,0.0443978
53.5,0.178257,0.131474,0.0327361,0.0611702,0.0196681,0.0848743,0.0162621,0.0463065
54.0,0.177294,0.131054,0.0346226,0.0596729,0.0230623,0.08081,0.0182583,0.0446384
54.5,0.168018,0.134323,0.0328162,0.0612055,0.0215058,0.0764156,0.0197012,0.0443225
55.0,0.170404,0.127549,0.0397149,0.0607624,0.0211562,0.0774809,0.0170942,0.0437035
55.5,0.156611,0.131773,0.0362488,0.0602034,0.0231862,0.0767079,0.0173269,0.0437155
56.0,0.160076,0.12756,0.0356927,0.0615021,0.0212249,0.0804942,0.0147234,0.0447947
56.5,0.15789,0.129686,0.040716,0.0610402,0.0208103,0.0757108,0.0171326,0.0443477
57.0,0.149066,0.122059,0.0380664,0.0595068,0.019003,0.0760494,0.0172079,0.0438754
57.5,0.137735,0.136186,0.0400909,0.0609405,0.0201354,0.0858795,0.0149239,0.0435437
58.0,0.136845,0.17966,0.0473744,0.0610465,0.0224554,0.107491,0.0229299,0.0433198
58.5,0.138359,0.178392,0.0470541,0.059273,0.0222104,0.10474,0.02171,0.0421489
59.0,0.135957,0.186418,0.0634855,0.0604747,0.0164239,0.11818,0.0231396,0.0454497
59.5,0.116116,0.177099,0.057123,0.0556704,0.0181686,0.0995678,0.0302036,0.0404105
