time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
21.5,352.774,184.575,155.881,67.9985,145.537,53.9905,54.9556,101.443
22.5,354.611,194.849,159.074,71.5465,146.794,51.0492,51.9979,104.039
23.5,356.721,206.488,157.981,76.1684,146.642,50.2194,51.8065,104.091
24.5,362.147,213.911,156.69,78.9403,140.886,49.227,51.9187,103.456
25.5,360.123,220.114,170.175,80.0085,137.221,49.1167,55.9493,102.514
26.5,358.238,230.899,167.563,80.0926,132.527,49.4461,49.3831,101.937
27.5,354.611,233.994,166.913,83.074,128.933,49.1039,48.9537,101.565
28.5,348.799,241.47,162.008,80.6918,125.355,50.3418,52.9897,99.9295
29.5,337.711,250.476,162.49,83.6267,120.178,48.67,52.8342,99.754
30.5,329.735,257.45,157.794,87.6882,116.415,50.9315,51.4638,98.9563
31.5,319.147,260.146,168.648,85.158,111.728,50.1704,52.3131,97.5436
32.5,312.225,265.502,166.625,89.3338,107.336,52.1385,48.0612,98.1172
33.5,303.432,260.344,155.725,88.249,102.842,52.8076,45.195,96.0727
34.5,297.583,260.569,147.695,85.9438,99.5138,51.6406,48.8802,92.8498
35.5,286.313,263.45,151.947,91.2797,96.4567,52.6665,47.9748,96.0473
36.5,282.65,256.249,151.615,89.3749,93.4853,47.4247,45.8292,91.0619
37.5,273.154,258.467,148.6,90.5775,92.9598,48.7931,45.8316,91.3677
38.5,268.484,254.421,140.809,92.6031,88.2975,48.4826,41.3821,90.5039
39.5,264.495,250.04,127.567,90.288,88.1014,49.5789,44.4761,89.9475
40.5,258.244,242.017,124.931,90.8708,86.4349,46.3693,39.4835,90.0832
41.5,250.803,237.218,133.051,91.3185,84.9003,46.7415,42.7092,87.5889
42.5,249.3,242.099,133.4,94.0977,83.3656,50.0496,37.6487,85.9726
43.5,247.118,238.025,128.555,94.1211,82.0997,50.3265,37.7031,86.8275
44.5,242.141,232.408,125.23,95.5197,80.4353,52.0903,35.9629,85.8574
45.5,235.539,235.825,124.801,93.4639,80.9152,52.6349,42.3628,84.2574
46.5,233.799,229.08,129.046,96.2791,78.6482,50.3157,37.8758,83.5704
47.5,230.968,225.374,118.75,96.6645,78.7682,51.0968,38.3769,83.1881
48.5,229.194,229.703,122.142,96.3701,77.3898,48.4873,36.49,81.7824
49.5,223.919,234.087,119.781,96.1904,77.774,55.9072,33.7838,80.8011
50.5,221.355,231.798,114.194,97.622,77.3457,50.9128,36.9849,80.3869
51.5,217.067,227.02,131.514,99.2421,75.7146,48.4342,39.036,82.3223
52.5,213.444,228.562,123.94,97.8504,75.5593,55.1871,35.3679,78.0851
53.5,212.653,222.237,113.581,97.7137,75.2,46.9151,32.3242,79.3233
54.5,212.165,220.034,121.214,98.1114,73.855,51.2797,35.503,78.1652
55.5,207.136,220.742,116.381,98.4101,74.2113,52.8505,39.9359,77.9506
56.5,206.96,219.876,113.467,98.3724,73.1393,53.0647,35.7525,77.7673
57.5,203.224,221.731,117.941,101.246,71.9915,55.5245,36.4614,78.0504
58.5,200.243,217.772,110.221,96.9918,73.1874,54.4993,37.3207,74.587
59.5,199.192,218.086,114.077,102.497,71.4199,52.7885,36.1811,76.5212
60.5,194.535,218.135,108.279,98.4759,71.5805,52.5301,32.5803,74.9459
61.5,193.457,215.913,119.218,101.983,70.4234,55.8981,34.821,75.5217
62.5,192.718,209.638,106.849,101.308,70.2166,51.2651,31.6202,75.464
63.5,190.697,217.312,105.831,100.669,70.3814,55.9007,30.5339,73.021
64.5,186.942,220.474,110.793,101.061,69.4334,53.8152,32.1126,74.2864
65.5,186.357,219.951,117.677,105.083,68.6084,54.5743,30.0681,74.5942
66.5,181.391,222.27,109.012,99.6816,69.2077,55.6766,31.8515,72.3399
67.5,182.013,215.194,113.223,102.679,67.5083,52.9789,32.5225,74.6462
68.5,178.257,219.119,117.684,102.259,68.4089,54.0426,30.3779,73.2942
69.5,179.284,213.455,102.848,100.776,66.5404,52.8711,26.6631,72.6806
70.5,177.137,212.61,115.222,101.855,67.7302,52.4045,29.6008,71.947
71.5,174.803,220.662,112.333,100.814,67.7405,54.1694,31.9745,71.2109
72.5,172.286,217.777,109.407,101.593,67.0283,54.8629,27.6789,71.8399
73.5,171.243,219.435,112.069,98.9896,66.1634,54.3103,36.7894,70.0422
74.5,168.888,213.728,108.465,102.12,66.1419,53.7652,27.6023,72.8365
75.5,169.675,216.18,108.555,99.2398,64.1933,54.9768,31.704,69.4678
76.5,168.297,212.874,107.079,102.139,64.9607,53.255,33.0102,70.4796
77.5,166.635,215.055,111.596,101.673,65.5767,51.2315,30.2327,71.2205
78.5,163.501,218.829,105.185,98.4053,65.7507,56.2403,36.86,68.0044
79.5,164.919,221.712,112.293,103.293,63.5574,58.134,33.3242,70.7906
80.5,165.563,217.675,107.898,103.503,65.0271,56.7238,34.1878,71.8971
81.5,163.792,221.781,106.058,101.064,65.1326,56.8034,30.7758,68.8376
82.5,165.097,219.31,109.577,102.131,63.7639,55.1882,31.6419,69.2091
83.5,160.123,224.05,118.017,105.552,64.4387,55.8909,30.3213,72.4441
84.5,163.623,217.55,110.34,104.317,63.6925,55.0198,33.1688,71.5028
85.5,161.492,221.652,114.524,101.64,63.8837,57.1405,35.8213,68.4895
86.5,157.664,230.394,110.611,106.761,63.52,58.1029,29.2981,70.6159
87.5,160.091,220.375,109.673,106.515,61.5735,55.0485,29.5636,69.8681
88.5,157.928,224.031,109.62,104.821,61.7718,53.6655,32.1369,69.8784
89.5,155.152,229.473,111.295,104.031,63.1353,57.0225,29.4896,69.7099
90.5,155.025,220.605,110.809,104.692,62.3325,54.5919,29.2609,69.843
