time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
33.5,619.021,350.161,225.229,145.032,243.344,113.321,67.8898,134.703
34.5,607.473,332.962,226.571,144.985,237.586,111.407,78.7019,133.824
35.5,604.128,322.977,219.045,147.479,231.479,103.172,65.863,133.918
36.5,594.261,327.263,214.815,149.623,227.203,104.792,68.8095,131.626
37.5,584.421,317.058,213.176,148.675,221.701,106.267,70.2368,130.416
38.5,576.099,302.275,186.821,150.623,217.344,105.634,72.3097,130.388
39.5,561.692,303.202,213.669,152.378,214.9,95.3554,63.9999,128.815
40.5,558.353,292.934,194.056,151.309,207.948,96.1098,76.0188,129.073
41.5,545.217,283.232,191.61,151.864,203.67,95.6798,74.5638,127.109
42.5,539.262,282.042,192.15,156.509,200.366,90.1094,72.6683,127.083
43.5,526.539,275.121,180.988,155.654,198.208,92.3283,65.1847,125.129
44.5,526.802,270.234,171.616,155.162,196.414,94.7606,77.4027,124.696
45.5,505.477,265.723,179.246,155.771,189.62,88.3073,76.0484,123.098
46.5,499.141,261.844,189.531,156.567,185.941,85.5649,69.5666,121.556
47.5,490.793,249.614,188.543,157.503,183.577,81.3167,72.2395,121.993
48.5,479.507,258.23,169.012,157.059,180.921,82.7811,64.0422,119.873
49.5,468.15,251.966,169.382,157.839,176.213,84.389,62.3239,119.542
50.5,463.482,236.347,173.172,155.096,173.362,79.9662,74.1756,116.723
51.5,451.231,239.048,167.753,157.94,170.302,79.235,68.7197,116.179
52.5,439.809,237.551,169.751,156.126,164.17,76.6961,62.6087,114.885
53.5,434.026,240.242,155.014,158.264,164.749,82.7833,62.9748,114.612
54.5,426.881,237.831,154.892,158.852,159.629,78.4881,60.6935,116.659
55.5,413.629,226.317,153.165,159.431,156.784,77.5923,63.6628,113.465
56.5,410.509,238.061,170.385,158.988,158.733,80.3771,68.3456,112.849
57.5,402.708,221.951,153.382,157.489,153.119,75.4123,71.0538,111.104
58.5,390.596,223.845,164.004,158.877,149.417,78.7855,68.7698,109.848
59.5,381.816,228.385,168.968,156.763,145.496,80.2016,66.6766,110.906
60.5,372.597,218.26,158.026,157.617,141.097,76.302,68.5102,108.223
61.5,371.956,212.739,162.194,157.022,142.622,70.8388,54.6354,107.115
62.5,360.356,214.549,146.417,156.771,140.687,72.4073,58.7409,105.451
63.5,356.834,212.492,156.431,157.12,137.553,69.2672,62.396,106.679
64.5,350.309,209.694,150.9,157.521,135.395,71.9511,64.5463,105.249
65.5,345.855,202.507,140.204,157.473,136.835,71.218,59.5373,104.024
66.5,331.446,201.21,152.819,155.213,130.067,66.9002,64.1349,103.484
67.5,330.554,195.452,152.617,153.746,127.812,68.6925,59.7836,102.36
68.5,326.349,204.211,141.734,153.046,127.826,74.4166,65.3079,101.987
69.5,320.935,198.662,149.261,153.188,126.192,67.1477,67.197,100.277
70.5,314.675,191.239,140.274,151.715,121.499,68.8544,61.0729,100.363
71.5,314.007,193.312,140.235,153.589,123.262,72.0293,63.911,102.01
72.5,307.411,189.955,134.285,154.202,119.192,65.4928,55.728,99.9501
73.5,308.124,197.698,137.644,153.062,122.228,71.3936,55.5486,98.289
74.5,302.635,186.643,128.427,152.073,119.508,68.735,54.2809,99.4885
75.5,288.509,193.445,145.628,151.474,113.066,66.7299,55.0023,98.6666
76.5,292.728,195.554,133.559,151.224,115.599,68.434,55.4444,96.541
77.5,289.267,188.196,127.183,150.887,113.177,67.9293,54.4616,96.7604
78.5,293.04,193.242,139.345,151.61,117.253,65.837,51.4586,96.2336
79.5,284.558,189.749,127.721,151.61,113.499,68.9347,59.5847,95.5329
80.5,279.763,182.374,135.625,148.767,109.09,65.838,63.2906,94.289
81.5,279.481,178.265,138.756,148.872,109.666,66.5772,54.0439,93.6919
82.5,286.212,187.362,130.487,151.604,115.1,64.4774,56.915,94.295
83.5,275.351,191.776,133.303,149.006,111.31,67.0819,58.5101,92.9516
84.5,267.128,185.015,135.661,148.717,106.31,63.699,52.8862,91.696
85.5,270.322,185.561,144.134,148.44,112.577,67.5159,61.1598,93.1096
86.5,262.518,196.768,152.671,147.637,107.952,61.137,49.7164,91.2618
87.5,258.771,188.429,130.614,147.485,106.388,68.0512,46.3238,91.7833
88.5,260.453,176.656,112.101,146.658,110.349,66.4743,56.5966,92.7863
89.5,269.561,183.741,121.138,147.302,115.916,65.9509,47.3402,92.0686
90.5,263.739,181.645,136.207,147.638,112.695,65.9297,52.6852,90.2061
