time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
26.0,0.641774,0.185289,0.0846834,0.106319,0.0819546,0.10898,0.0420418,0.117454
26.5,0.642368,0.195351,0.0831457,0.10852,0.0876505,0.116066,0.0504743,0.116798
27.0,0.624773,0.162467,0.0809474,0.108275,0.0829203,0.0929263,0.0432544,0.116857
27.5,0.627841,0.168642,0.073814,0.10764,0.0792796,0.102096,0.0424939,0.11447
28.0,0.604161,0.194678,0.0801031,0.110301,0.0773515,0.114795,0.0422676,0.113012
28.5,0.589243,0.192144,0.0750457,0.111664,0.0710356,0.114421,0.0443903,0.113818
29.0,0.587031,0.192428,0.0763957,0.106497,0.0731862,0.10952,0.0451453,0.11146
29.5,0.567228,0.177876,0.0779537,0.109136,0.0742779,0.109157,0.0474508,0.111518
30.0,0.596853,0.201239,0.080458,0.111174,0.0707623,0.119009,0.0480802,0.108553
30.5,0.569915,0.190462,0.0779333,0.108527,0.0674561,0.110183,0.0446213,0.107446
31.0,0.532166,0.182449,0.0747153,0.109951,0.0686344,0.109268,0.0490468,0.10927
31.5,0.519626,0.181798,0.0731573,0.108833,0.0662244,0.108694,0.0458495,0.10684
32.0,0.510288,0.179346,0.0762162,0.111378,0.0639127,0.102971,0.0474272,0.10664
32.5,0.528724,0.174449,0.0736019,0.112387,0.0567611,0.107288,0.0412916,0.104753
33.0,0.503616,0.188478,0.0778395,0.115447,0.0651782,0.108012,0.0423808,0.107694
33.5,0.493042,0.156781,0.0740057,0.105755,0.0601327,0.0931158,0.0403851,0.102251
34.0,0.486187,0.170099,0.0646984,0.11362,0.0580284,0.0979102,0.048067,0.103165
34.5,0.469002,0.187753,0.0709182,0.109868,0.0571361,0.115639,0.0399405,0.101365
35.0,0.459709,0.163771,0.0759552,0.110335,0.0528816,0.0975286,0.0429306,0.0993758
35.5,0.437242,0.170504,0.0642538,0.108131,0.0531096,0.104556,0.039665,0.101437
36.0,0.449761,0.17307,0.0709386,0.108705,0.0622714,0.103849,0.0436446,0.0975605
36.5,0.431398,0.184199,0.066913,0.113399,0.0491956,0.105948,0.0481966,0.0974474
37.0,0.417632,0.180135,0.0717788,0.108585,0.0514487,0.103876,0.046596,0.0975097
37.5,0.414944,0.18339,0.0707958,0.11476,0.0461153,0.107339,0.049279,0.0985059
38.0,0.410404,0.174689,0.0813022,0.109265,0.0487204,0.107594,0.0416302,0.0952706
