time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
12.0,4815.98,389.667,973.672,587.453,1435.42,471.954,534.94,1079.69
12.5,4925.3,514.537,873.857,606.979,1411.25,549.254,514.791,1105.64
13.0,4971.24,620.529,1035.7,593.233,1437.77,556.516,477.2,1124.02
13.5,5004.82,640.263,1069.5,623.587,1448.1,562.199,489.113,1127.45
14.0,5060.34,743.801,1032.73,656.15,1451.23,656.109,517.139,1130.06
14.5,5091.2,900.567,1035.93,664.331,1452.69,706.103,498.03,1142.94
15.0,5098.52,1053.89,1237.7,689.544,1433.52,750.366,494.463,1142.79
15.5,5205.37,1254.57,1146.2,744.985,1488.48,816.235,513.596,1186.02
16.0,5183.42,1332.93,1289.66,748.163,1434.95,813.232,510.373,1198.42
16.5,5283.94,1513.26,1159.71,762.709,1443.97,779.821,511.585,1150.98
17.0,5254.74,1541.57,1212.76,765.978,1394.43,817.988,469.003,1156.53
17.5,5455.29,1778.41,1223.82,850.878,1355.84,855.628,467.572,1129.76
18.0,5280.07,1821.29,1155.61,798.692,1456.82,801.51,524.785,1130.51
18.5,5340.59,1843.78,1234.9,805.856,1301.86,845.47,502.633,1163.42
19.0,5375.71,1937.29,1213.68,849.377,1382.76,828.779,542.755,1169.12
19.5,5433.08,1993.79,1243.85,851.596,1313.9,808.383,539.964,1138.33
20.0,5370.04,1913.87,1266.1,862.199,1312.64,822.803,582.608,1157.57
20.5,5368.88,1967.53,1321.7,881.427,1318.76,870.251,590.371,1153.13
21.0,5228.55,1952.5,1260.1,856.312,1231.78,831.951,544.094,1127.21
21.5,5349.73,1959.74,1181.1,885.537,1188.0,805.119,536.034,1100.07
22.0,5378.98,1926.12,1353.04,900.523,1197.04,805.976,566.098,1089.27
22.5,5456.58,2015.44,1262.61,932.236,1277.55,827.29,546.114,1098.06
23.0,5348.42,1973.27,1339.77,916.093,1148.5,801.613,565.114,1087.13
23.5,5401.08,1895.93,1286.68,933.071,1278.87,852.443,561.865,1085.32
24.0,5444.43,1998.6,1284.09,921.808,1191.86,818.331,493.987,1079.31
24.5,5416.83,1911.36,1157.34,948.618,1172.88,773.471,477.617,1063.83
25.0,5428.98,1949.21,1092.8,946.799,1245.62,816.679,579.209,1068.26
25.5,5414.14,1799.07,1164.15,960.652,1192.38,719.401,602.414,1068.52
26.0,5433.08,1979.92,1186.0,975.334,1096.35,800.381,515.752,1039.78
26.5,5425.14,1843.54,1223.84,980.802,1067.16,769.635,538.116,1032.53
27.0,5436.97,1863.89,1238.68,987.125,1101.28,768.083,553.533,1039.05
27.5,5389.72,1790.73,1190.3,979.422,1085.74,702.357,471.221,1022.91
28.0,5381.0,1899.11,1134.85,985.496,999.282,735.871,490.607,1000.01
28.5,5454.73,1762.61,1220.81,1001.84,1103.5,733.562,510.729,1006.71
29.0,5317.7,1852.95,1251.15,1000.9,1084.18,773.274,459.596,986.285
29.5,5386.75,1855.57,1256.29,992.471,973.831,791.727,498.138,995.817
30.0,5303.52,1874.6,1107.63,1017.58,1033.36,789.632,551.202,980.298
30.5,5378.19,1758.69,1115.37,1033.77,964.172,718.362,500.941,984.346
31.0,5374.17,1811.33,1163.86,1018.95,1002.36,725.462,448.89,969.973
31.5,5380.69,1679.93,1035.79,1011.62,976.644,669.653,478.472,973.849
32.0,5357.88,1778.58,1140.68,1001.53,920.021,699.568,482.517,957.374
32.5,5176.05,1720.6,1097.45,1038.4,926.203,725.167,466.672,958.79
33.0,5293.47,1647.66,916.144,1023.92,868.158,704.655,402.367,966.929
33.5,5158.76,1700.04,1096.84,1040.8,904.894,724.703,370.77,936.335
34.0,5232.09,1623.17,1072.68,1043.76,953.067,694.269,372.106,942.947
34.5,5181.14,1556.12,1082.67,1052.53,877.4,648.206,433.39,917.08
35.0,5066.65,1576.83,978.897,1025.31,865.631,715.403,445.84,919.916
35.5,5162.18,1616.74,982.418,1057.26,829.774,664.222,483.019,925.284
36.0,5115.71,1716.17,861.878,1078.78,854.154,678.66,449.235,920.263
36.5,5135.46,1643.83,1019.02,1048.92,835.117,685.027,397.607,900.486
37.0,4954.78,1606.25,964.176,1064.17,802.788,697.627,436.542,917.842
37.5,5013.17,1623.98,945.327,1076.86,798.242,652.291,487.943,888.886
38.0,4947.15,1683.22,918.858,1074.74,806.478,682.069,403.607,896.234
38.5,4968.01,1380.63,977.887,1058.48,764.642,640.792,436.068,861.841
39.0,4821.43,1554.24,962.79,1082.64,770.727,628.564,442.631,850.855
39.5,4928.98,1348.48,948.213,1040.14,693.65,610.941,389.307,862.451
40.0,4895.27,1434.47,975.346,1049.28,714.808,649.335,341.934,858.248
40.5,4840.15,1484.93,897.527,1071.19,689.299,708.142,403.497,859.201
41.0,4916.15,1417.75,938.226,1044.6,728.16,586.937,413.75,822.404
41.5,4772.36,1313.17,805.043,1060.6,660.257,577.313,357.295,840.746
42.0,4786.79,1345.06,961.318,1058.46,659.746,615.734,419.134,855.805
42.5,4679.93,1393.45,823.546,1099.16,692.688,569.65,312.749,821.132
43.0,4569.95,1445.04,890.483,1096.64,665.551,576.574,409.101,823.488
43.5,4580.19,1357.42,746.505,1093.21,618.55,566.848,341.077,829.631
44.0,4573.62,1294.43,796.239,1060.07,681.214,590.394,342.465,829.354
44.5,4566.11,1388.52,735.19,1042.36,548.715,563.906,352.729,785.299
45.0,4512.84,1411.38,864.447,1059.13,608.358,574.31,380.728,805.238
45.5,4521.66,1134.49,808.218,1047.74,587.621,498.827,329.819,789.591
46.0,4282.22,1187.01,754.645,1065.05,640.873,559.15,350.537,797.064
46.5,4340.72,1304.05,756.897,1085.59,571.07,567.341,358.669,786.76
47.0,4354.19,1316.35,811.249,1070.0,540.948,521.847,379.773,780.084
47.5,4215.7,1221.75,719.343,1077.83,552.898,517.954,379.078,785.726
48.0,4218.72,1136.94,762.034,1064.95,556.551,513.66,335.138,786.265
48.5,4057.08,1132.3,700.783,1079.85,543.392,500.528,312.401,794.699
49.0,4042.98,1154.52,733.198,1080.39,549.773,515.994,354.85,776.683
49.5,3986.35,1317.75,704.911,1057.13,563.711,569.797,334.901,761.791
50.0,3918.42,1151.03,683.089,1039.52,512.458,554.558,370.75,765.357
50.5,3890.28,1129.55,644.15,1054.58,477.242,494.206,314.525,779.073
51.0,3885.23,1211.88,563.011,1090.3,498.804,489.866,325.371,757.209
51.5,3816.3,1235.03,659.881,1072.18,496.306,550.429,354.544,746.894
52.0,3721.21,1091.67,784.809,1078.67,435.45,425.954,344.476,728.623
52.5,3800.69,1028.16,667.357,1084.15,446.54,463.755,331.83,729.55
53.0,3734.54,1087.15,673.333,1078.95,473.143,536.316,324.746,735.185
53.5,3612.14,1110.62,695.154,1067.83,407.538,487.303,297.185,758.051
54.0,3614.22,1081.68,722.72,1063.69,429.282,514.896,345.477,750.079
54.5,3792.1,1020.52,679.943,1057.97,481.028,460.587,288.212,731.129
55.0,3398.36,1041.29,644.381,1078.38,446.592,476.442,319.936,732.964
55.5,3501.77,1015.2,555.968,1080.19,434.516,458.152,317.862,737.539
56.0,3444.2,1038.89,621.549,1056.52,443.694,486.644,367.314,720.772
56.5,3387.76,1143.21,576.346,1050.68,451.64,467.322,287.686,713.244
57.0,3373.55,894.611,605.731,1064.02,384.987,395.131,208.316,724.378
57.5,3342.29,1037.27,601.314,1072.23,434.017,400.832,291.907,717.055
58.0,3324.09,917.847,574.47,1071.51,431.771,410.801,239.896,717.334
58.5,3235.44,898.989,577.905,1063.42,399.951,417.762,347.446,704.106
59.0,3352.75,797.875,644.554,1104.17,385.967,371.236,403.079,703.014
59.5,3252.57,1017.08,519.8,1056.06,379.877,432.538,242.577,706.296
