time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
17.5,1.11822,0.423441,0.312837,0.141369,0.11981,0.203476,0.182356,0.211604
18.0,1.09958,0.436896,0.296944,0.148749,0.116415,0.203409,0.175054,0.211775
18.5,1.10291,0.437109,0.307232,0.147456,0.122385,0.201852,0.174457,0.206845
19.0,1.10081,0.443923,0.300338,0.149491,0.104749,0.203854,0.179396,0.210328
19.5,1.09254,0.435456,0.291631,0.150106,0.101826,0.200347,0.177202,0.206269
20.0,1.11096,0.422015,0.299587,0.148547,0.112889,0.197716,0.176026,0.205977
20.5,1.08185,0.442228,0.290396,0.155474,0.108385,0.20035,0.172221,0.209901
21.0,1.08467,0.435271,0.289523,0.160296,0.105034,0.198713,0.174286,0.203563
21.5,1.07906,0.433978,0.292592,0.155172,0.102371,0.192698,0.174854,0.202626
22.0,1.06772,0.4311,0.297865,0.159884,0.101167,0.19262,0.174798,0.200666
22.5,1.06305,0.435106,0.302123,0.156213,0.100826,0.197921,0.171875,0.203669
23.0,1.05672,0.441118,0.274004,0.165309,0.101644,0.191078,0.164359,0.197423
23.5,1.05777,0.434796,0.291883,0.160011,0.0989846,0.194352,0.170832,0.201322
24.0,1.05322,0.432649,0.295095,0.165507,0.0956559,0.186642,0.173269,0.195372
24.5,1.03904,0.42983,0.280497,0.168694,0.0907972,0.1879,0.167852,0.198062
25.0,1.03722,0.432369,0.292829,0.165589,0.0894783,0.187525,0.179279,0.19723
25.5,1.02718,0.429621,0.284153,0.167473,0.0825734,0.18828,0.169524,0.193872
26.0,0.996898,0.422184,0.290351,0.165721,0.0847418,0.185997,0.177029,0.192496
26.5,1.02677,0.432934,0.295922,0.16829,0.0895346,0.187799,0.165886,0.195892
27.0,0.986033,0.445382,0.291239,0.175366,0.0886522,0.194201,0.170533,0.195861
27.5,0.969307,0.421226,0.288979,0.17401,0.0836988,0.184297,0.164123,0.190799
28.0,0.961222,0.426389,0.293711,0.172953,0.0836309,0.186633,0.169469,0.19135
28.5,0.953655,0.43669,0.282276,0.175096,0.0812618,0.190355,0.165605,0.190798
29.0,0.938106,0.435018,0.293802,0.170609,0.0861003,0.19075,0.171072,0.188123
29.5,0.932178,0.412085,0.294879,0.170623,0.0770999,0.189226,0.172481,0.186232
30.0,0.93496,0.428461,0.292568,0.174617,0.0836891,0.182085,0.165392,0.185926
30.5,0.923558,0.43942,0.291753,0.173593,0.0797849,0.188753,0.171914,0.189624
31.0,0.895664,0.418184,0.29626,0.174305,0.076087,0.183626,0.166915,0.18439
31.5,0.882981,0.423751,0.290244,0.177802,0.0744734,0.177712,0.166696,0.182404
32.0,0.908436,0.421359,0.30319,0.177057,0.0762473,0.184091,0.171202,0.184408
32.5,0.863634,0.434569,0.299231,0.176735,0.0785244,0.17529,0.16017,0.181176
33.0,0.858587,0.421248,0.292832,0.175513,0.0713006,0.18493,0.169461,0.183261
33.5,0.841533,0.43688,0.273515,0.182225,0.0720896,0.176956,0.161201,0.183349
34.0,0.827601,0.413191,0.286689,0.175888,0.0713254,0.175391,0.163849,0.177865
34.5,0.842815,0.426024,0.280759,0.181295,0.0729847,0.174813,0.164238,0.181558
35.0,0.806149,0.405792,0.276644,0.183688,0.066405,0.166893,0.166346,0.178652
35.5,0.804435,0.405074,0.276586,0.181708,0.0670321,0.172077,0.165982,0.177061
36.0,0.791599,0.409274,0.269981,0.190285,0.0669631,0.169176,0.155249,0.177102
36.5,0.767798,0.410187,0.272231,0.185517,0.0601972,0.163356,0.156822,0.175596
37.0,0.763506,0.397662,0.258327,0.184215,0.0572262,0.160294,0.155533,0.177623
37.5,0.743411,0.391786,0.262019,0.18494,0.0612064,0.156383,0.156383,0.173962
38.0,0.731788,0.385104,0.266256,0.184848,0.0629018,0.159705,0.146822,0.177165
38.5,0.734923,0.392244,0.262703,0.187795,0.061348,0.160894,0.160822,0.175546
39.0,0.720061,0.378654,0.25448,0.188121,0.0490746,0.155818,0.154332,0.171429
39.5,0.685779,0.390574,0.242431,0.189929,0.0588651,0.158565,0.161465,0.17214
40.0,0.686745,0.358142,0.267949,0.18326,0.0541385,0.149876,0.152117,0.17019
40.5,0.687177,0.368734,0.269753,0.185674,0.0537777,0.155113,0.151809,0.174038
41.0,0.657447,0.364693,0.252053,0.186786,0.0533197,0.149273,0.15169,0.171692
41.5,0.635441,0.362944,0.241455,0.187821,0.0490701,0.147843,0.139755,0.169995
42.0,0.625824,0.343969,0.251327,0.185952,0.044792,0.148845,0.150007,0.168286
42.5,0.600586,0.377394,0.233499,0.192348,0.0480585,0.14778,0.13912,0.170779
43.0,0.606259,0.345027,0.245448,0.186688,0.0478394,0.140876,0.142547,0.166411
43.5,0.592921,0.326764,0.240728,0.183053,0.0471904,0.140252,0.14984,0.166655
44.0,0.583883,0.348011,0.250989,0.185567,0.047019,0.135946,0.142922,0.167307
44.5,0.568526,0.333987,0.227788,0.188166,0.0439604,0.135918,0.141493,0.16269
45.0,0.541795,0.328451,0.238012,0.186559,0.0363312,0.130082,0.143003,0.161207
45.5,0.537673,0.316905,0.23127,0.187652,0.0513095,0.132417,0.138536,0.162071
46.0,0.508942,0.337093,0.222223,0.191775,0.0434791,0.129427,0.136632,0.163839
46.5,0.513577,0.307021,0.237146,0.191716,0.0437006,0.125526,0.136735,0.161007
47.0,0.493959,0.306796,0.228275,0.191866,0.0412949,0.125145,0.135792,0.163511
47.5,0.495033,0.307412,0.227651,0.190246,0.0412339,0.118397,0.13006,0.160056
48.0,0.463707,0.29033,0.228627,0.189018,0.0454942,0.117303,0.123817,0.157214
48.5,0.472995,0.287794,0.214608,0.191047,0.0408838,0.119402,0.127605,0.158413
49.0,0.446809,0.273611,0.217357,0.186127,0.0448403,0.115565,0.131778,0.156843
49.5,0.444825,0.301517,0.20473,0.193634,0.0414852,0.116113,0.125038,0.156001
50.0,0.439989,0.284178,0.19408,0.191454,0.0438259,0.111536,0.125527,0.155525
50.5,0.441248,0.267852,0.196787,0.191077,0.0483149,0.111751,0.126995,0.154332
51.0,0.444875,0.260118,0.201595,0.194289,0.046275,0.106682,0.124184,0.154177
51.5,0.426915,0.261837,0.192617,0.190218,0.0394876,0.100013,0.122969,0.152272
52.0,0.413153,0.256318,0.192502,0.191791,0.0460678,0.100178,0.11733,0.152066
52.5,0.406715,0.266073,0.186967,0.192136,0.0434294,0.108296,0.121759,0.151159
53.0,0.396467,0.250576,0.19151,0.192222,0.0440306,0.103212,0.122117,0.149768
53.5,0.410268,0.236765,0.179245,0.194676,0.0396781,0.0987773,0.121855,0.148738
54.0,0.390891,0.239021,0.175894,0.194289,0.0426815,0.0960588,0.122352,0.147498
54.5,0.381958,0.220146,0.184783,0.192502,0.0444242,0.0955627,0.120472,0.145357
55.0,0.36071,0.233533,0.185303,0.190591,0.0359569,0.0946845,0.116165,0.143042
55.5,0.371314,0.235033,0.172804,0.19117,0.0384499,0.0909021,0.111946,0.144534
56.0,0.345778,0.239404,0.17926,0.191569,0.034161,0.0933895,0.116217,0.143736
56.5,0.344779,0.223261,0.177047,0.191111,0.0376042,0.0925012,0.110869,0.146906
57.0,0.346659,0.237956,0.164462,0.191459,0.0391659,0.0970787,0.112583,0.143622
57.5,0.330244,0.220858,0.180799,0.18749,0.0430852,0.0944625,0.107587,0.142058
58.0,0.32899,0.227379,0.163307,0.187462,0.0329568,0.0930587,0.111144,0.139166
58.5,0.313117,0.21947,0.165706,0.185443,0.0344473,0.087478,0.110641,0.139951
59.0,0.309993,0.23184,0.164766,0.190444,0.0322179,0.0926562,0.113549,0.139473
59.5,0.318851,0.220426,0.166086,0.191384,0.0335268,0.0887569,0.103138,0.137767
