time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
-2.5,0.24949,0.111693,0.0887681,0.242481,0.0410024,0.0438741,0.0421675,0.063532
-1.5,3.87064,7.06686,11.6408,4.75941,1.9572,2.66371,3.68178,2.1745
-0.5,3.94066,4.3544,9.55558,4.71548,2.23311,1.50084,3.37934,1.88996
0.5,3.25793,7.40007,5.89056,5.00632,1.55822,5.26404,2.2913,2.3303
1.5,7.36171,10.182,16.4645,7.36327,4.47413,3.87239,3.90038,3.50779
2.5,21.0437,37.8043,121.196,8.62643,26.1307,29.5343,49.108,6.00383
3.5,63.8082,164.546,237.08,13.6718,63.0544,133.656,106.747,19.4201
4.5,108.665,104.103,210.935,26.9066,85.7971,58.2497,71.5803,52.9895
5.5,168.37,136.74,246.615,39.1171,136.032,67.8243,57.9538,72.1679
6.5,179.873,146.795,260.754,52.2691,138.302,83.2596,68.2338,90.0023
7.5,197.979,146.92,227.716,62.6054,154.904,77.2474,58.7422,100.525
8.5,207.494,134.777,232.659,74.3382,157.055,71.16,59.8032,109.114
9.5,214.988,123.87,233.326,78.9782,162.232,62.4125,69.669,118.325
10.5,217.5,131.946,212.762,90.99,158.261,79.1638,56.0836,128.98
11.5,222.186,137.648,215.616,99.1438,162.935,75.4747,47.5091,131.519
12.5,227.373,142.932,214.138,106.818,160.929,71.058,48.1463,136.195
13.5,238.755,146.649,216.787,114.014,170.779,68.5515,42.5604,141.109
14.5,276.7,158.225,229.888,120.793,165.82,63.4226,42.4886,143.271
15.5,331.56,240.337,286.767,124.419,179.659,45.4648,60.1001,141.368
16.5,348.422,254.135,314.135,126.734,184.489,51.7445,70.0179,143.797
17.5,380.9,275.694,315.658,134.041,189.463,59.8215,60.1065,149.126
18.5,392.162,272.054,299.051,138.327,188.53,60.2763,50.6713,146.511
19.5,388.721,290.233,309.712,145.834,182.761,73.6792,56.0364,147.232
20.5,394.305,267.351,312.065,146.683,179.151,66.1809,53.9977,145.105
21.5,400.063,274.256,344.83,150.366,176.861,69.1133,57.1268,145.514
22.5,406.837,263.171,282.01,157.295,166.223,81.0445,69.1759,144.149
23.5,406.091,217.18,275.389,158.576,162.537,54.3143,73.7628,141.367
24.5,397.582,246.247,330.849,159.425,161.164,42.8022,70.3672,142.872
25.5,391.894,294.557,279.835,167.27,160.257,76.1156,41.555,139.831
26.5,384.134,245.494,266.584,168.687,157.039,42.5251,57.7473,142.089
27.5,377.347,245.918,254.752,167.833,159.348,46.2846,50.5902,134.046
28.5,364.775,253.493,245.454,169.999,155.209,49.4926,47.1903,134.693
29.5,359.742,207.208,227.116,171.721,153.394,40.9392,68.2189,132.807
30.5,351.932,228.916,233.627,174.555,152.108,41.0129,42.6198,131.704
31.5,341.502,232.031,213.551,176.305,147.242,49.7681,56.1729,127.816
32.5,334.712,227.681,217.086,177.369,145.083,48.4868,51.8342,127.806
33.5,328.908,202.995,195.527,178.328,139.652,47.8453,56.3695,126.599
34.5,317.173,223.531,218.875,178.889,136.956,43.6032,58.5362,121.51
35.5,311.26,221.15,199.258,181.52,135.213,44.8751,46.0485,122.773
36.5,303.407,193.136,182.181,180.743,131.557,44.0084,53.3722,120.095
37.5,295.026,188.213,193.516,179.515,125.574,41.2339,49.9384,119.427
38.5,289.285,186.829,189.236,180.381,126.774,42.0492,53.3166,117.565
39.5,280.85,180.866,183.406,179.212,116.758,35.4411,62.5936,117.333
40.5,276.725,218.279,193.894,181.515,117.232,50.0541,47.8617,115.145
41.5,269.808,206.208,177.276,180.146,110.806,43.2987,58.4494,111.59
42.5,262.947,203.266,173.986,178.76,109.095,44.1613,59.5848,109.382
43.5,262.055,186.498,171.25,179.99,109.917,38.0982,43.0622,110.217
44.5,254.323,205.191,168.907,180.352,104.448,55.6573,46.6197,111.517
45.5,248.038,191.051,173.299,177.539,103.011,52.1421,51.0946,105.962
46.5,245.853,191.46,174.318,180.574,102.549,48.1676,53.7453,104.083
47.5,240.435,189.536,168.435,179.092,99.5409,47.4922,51.5764,104.436
48.5,237.773,198.69,162.876,179.649,101.029,53.6652,47.4976,103.19
49.5,231.381,206.736,156.2,179.769,98.2367,49.3067,40.5497,104.637
50.5,229.779,200.646,161.493,180.174,94.949,53.1543,38.504,100.166
51.5,225.071,192.585,156.082,179.034,94.8045,49.9637,45.3471,100.812
52.5,223.656,191.199,153.032,178.951,91.3984,52.0262,41.9486,100.888
53.5,219.88,193.134,152.46,179.96,93.4667,52.114,36.1909,99.7619
54.5,215.322,191.974,131.976,178.658,88.7173,58.6486,41.2351,98.5392
55.5,211.888,182.876,153.872,179.722,88.3812,58.1869,48.9043,98.2193
56.5,213.514,178.664,133.388,177.17,89.8273,59.6126,48.3778,95.7194
57.5,209.694,185.433,140.294,177.181,88.2032,53.5585,39.6115,95.1843
58.5,208.995,196.328,133.696,177.513,87.1431,59.0224,37.1842,96.2707
59.5,209.869,187.073,139.921,176.958,87.3659,56.4395,48.2477,93.0601
60.5,199.495,189.468,141.575,176.656,83.6457,64.4987,44.8372,93.3572
61.5,198.448,196.729,135.251,174.824,85.1451,56.0018,31.6036,93.9503
62.5,199.888,187.34,146.703,175.492,84.4941,60.6522,45.4734,90.5187
