time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
11.5,1.15838,0.607374,0.219502,0.0556897,0.19043,0.230844,0.0957317,0.110258
12.0,1.12971,0.616579,0.210656,0.0515873,0.193031,0.221239,0.0919715,0.112367
12.5,1.10447,0.589339,0.205827,0.0471091,0.184634,0.208098,0.0919907,0.116628
13.0,1.06966,0.563068,0.19285,0.0529899,0.164759,0.198756,0.0782323,0.110878
13.5,1.03587,0.550417,0.182585,0.0528912,0.158946,0.19033,0.0808051,0.11006
14.0,1.02492,0.532443,0.163991,0.0538603,0.15504,0.183171,0.080863,0.109916
14.5,0.99537,0.513154,0.155816,0.0596394,0.156117,0.175653,0.0803984,0.111415
15.0,0.978882,0.494905,0.152007,0.0611984,0.15456,0.16708,0.0783043,0.112144
15.5,0.951301,0.453574,0.144667,0.0546672,0.140413,0.154891,0.0653236,0.111198
16.0,0.941654,0.450788,0.125627,0.0620061,0.137708,0.160044,0.0667337,0.10798
16.5,0.931727,0.434929,0.119454,0.0585027,0.130246,0.14677,0.0631697,0.105888
17.0,0.902962,0.396404,0.118803,0.0540935,0.142221,0.138035,0.0610161,0.102184
17.5,0.89544,0.397572,0.123379,0.0540225,0.136628,0.14032,0.0622191,0.10759
18.0,0.887152,0.396473,0.116896,0.0525045,0.130173,0.140451,0.0608166,0.103066
18.5,0.859762,0.374484,0.114744,0.0518384,0.133386,0.137733,0.0564209,0.103601
19.0,0.861382,0.377549,0.11443,0.0523856,0.13467,0.134483,0.058569,0.101508
19.5,0.826156,0.368725,0.108217,0.0534682,0.123899,0.133407,0.0511924,0.0975872
20.0,0.809311,0.349411,0.100127,0.0527857,0.123509,0.133449,0.0514623,0.0935287
20.5,0.773726,0.34711,0.101812,0.0542437,0.128687,0.131888,0.0465376,0.0956314
21.0,0.748793,0.366263,0.0938723,0.0574998,0.118902,0.136477,0.0536807,0.0937798
21.5,0.731049,0.366779,0.108319,0.0546106,0.122057,0.13721,0.0539166,0.0920603
22.0,0.721578,0.340532,0.091253,0.0486934,0.12283,0.132354,0.0476635,0.0934549
22.5,0.68977,0.352476,0.104315,0.0570514,0.113229,0.133771,0.0503623,0.0925263
23.0,0.654864,0.349707,0.0909973,0.0588556,0.118919,0.132645,0.0525807,0.0893212
23.5,0.653401,0.35129,0.0899537,0.0558507,0.116135,0.134171,0.0523099,0.0866466
24.0,0.63944,0.3374,0.0933982,0.0496951,0.119861,0.131506,0.0465989,0.0847892
24.5,0.624084,0.351973,0.0812264,0.0602602,0.116548,0.131566,0.0568266,0.0828254
25.0,0.606583,0.347367,0.0789755,0.0592814,0.112422,0.133215,0.0522886,0.0806627
25.5,0.60638,0.338744,0.0898343,0.0542964,0.108497,0.131667,0.0487606,0.0798663
26.0,0.604453,0.322817,0.0759402,0.0554304,0.114427,0.128366,0.0435352,0.0774299
26.5,0.598181,0.320073,0.0849574,0.0567356,0.105576,0.124213,0.0529078,0.0770747
27.0,0.586746,0.325219,0.0784264,0.0547458,0.113293,0.129299,0.0462755,0.0755823
27.5,0.575372,0.29765,0.0851756,0.0467172,0.105961,0.122522,0.038673,0.076367
28.0,0.570762,0.29688,0.0800395,0.0509775,0.108392,0.124049,0.0473267,0.0796571
28.5,0.550998,0.306107,0.0762096,0.0514279,0.106609,0.11659,0.0514542,0.0761515
29.0,0.545254,0.292442,0.0744362,0.0498069,0.101185,0.11952,0.0477287,0.0745805
29.5,0.541983,0.278443,0.0778364,0.0419637,0.0972957,0.113251,0.0433525,0.075547
30.0,0.539284,0.271757,0.080002,0.043877,0.0976299,0.112254,0.0399649,0.0687472
30.5,0.527261,0.272213,0.0806432,0.0463772,0.100491,0.114338,0.0400905,0.0709792
31.0,0.501499,0.266199,0.0595087,0.0490676,0.110078,0.106936,0.0436587,0.0677017
31.5,0.506659,0.259307,0.0640378,0.0480516,0.100192,0.103506,0.0396711,0.0694179
32.0,0.476149,0.257341,0.0740474,0.0471776,0.10208,0.104697,0.0402076,0.0643821
32.5,0.486858,0.265827,0.0578001,0.0500537,0.10157,0.108258,0.0351356,0.0653235
33.0,0.451732,0.256896,0.0629021,0.0532295,0.100296,0.110449,0.0416816,0.0659665
33.5,0.455076,0.2467,0.0696582,0.0446184,0.0919889,0.103107,0.0391127,0.0660883
34.0,0.453039,0.232385,0.0593552,0.0398313,0.09798,0.10076,0.038352,0.0620389
34.5,0.436003,0.237265,0.0686146,0.0469435,0.092799,0.10253,0.0381799,0.0605384
35.0,0.431609,0.235947,0.0587584,0.0526019,0.0913134,0.0987829,0.0362688,0.0603939
35.5,0.411773,0.234459,0.0547443,0.0455895,0.0852119,0.0994632,0.035113,0.0593348
36.0,0.412133,0.228108,0.0649176,0.0471728,0.0883173,0.0962895,0.0336632,0.059176
36.5,0.413444,0.21445,0.0512657,0.0372357,0.0927903,0.0961027,0.0368529,0.0604566
37.0,0.396276,0.224314,0.0574045,0.0466499,0.0887022,0.0926093,0.0358192,0.0582581
37.5,0.400768,0.213643,0.0480462,0.0451015,0.0843133,0.0927944,0.0316664,0.05626
38.0,0.404395,0.196566,0.0597406,0.0380702,0.0892558,0.0854942,0.0278407,0.0573172
38.5,0.406401,0.216079,0.0518898,0.0426572,0.0886745,0.0932969,0.0317489,0.0530357
39.0,0.382186,0.205028,0.0617562,0.0481152,0.0827763,0.088672,0.0325894,0.0512136
39.5,0.377668,0.200541,0.0525957,0.0380976,0.0845813,0.0826253,0.0289734,0.0540968
40.0,0.398035,0.193761,0.0396327,0.0424627,0.0829844,0.0779951,0.0275413,0.0532617
40.5,0.393647,0.190493,0.0461398,0.0400885,0.088144,0.0812394,0.0307209,0.0498597
41.0,0.384533,0.173361,0.0472993,0.0354651,0.0827472,0.0772334,0.0349863,0.0487392
41.5,0.374971,0.184282,0.0418767,0.0435802,0.0822741,0.0767623,0.0272446,0.0518286
42.0,0.358553,0.170729,0.0635705,0.0373503,0.0830247,0.0777012,0.0304685,0.0516045
42.5,0.368373,0.171971,0.0521353,0.0333518,0.0756384,0.0742682,0.0319446,0.0503813
43.0,0.348772,0.166021,0.0470811,0.0390312,0.0721199,0.0727642,0.0292241,0.0497831
43.5,0.359777,0.166535,0.0410173,0.0335928,0.0761246,0.0708582,0.0292179,0.0487636
44.0,0.350573,0.147506,0.0399328,0.0336043,0.079574,0.0682599,0.0256709,0.0484342
44.5,0.348859,0.152062,0.0496935,0.0321408,0.0832825,0.0704328,0.0345785,0.0487226
45.0,0.35006,0.146827,0.0466991,0.0327945,0.0785783,0.0671004,0.025149,0.0453487
45.5,0.336269,0.159194,0.0463444,0.0372084,0.0803009,0.0653976,0.0242974,0.0453192
46.0,0.342399,0.163822,0.0443698,0.038535,0.0779836,0.0698528,0.0303753,0.0432469
46.5,0.333819,0.15556,0.0457783,0.0345169,0.0756475,0.0648931,0.0264117,0.0424105
47.0,0.326198,0.149498,0.048684,0.0347111,0.0716004,0.0649503,0.0318768,0.0417793
47.5,0.312282,0.144883,0.0410753,0.0348229,0.0742489,0.0626129,0.0230009,0.0426799
48.0,0.31194,0.146217,0.034691,0.0417966,0.0711215,0.0620965,0.0286621,0.0415696
48.5,0.311638,0.142495,0.0401477,0.0301287,0.0702207,0.0621238,0.0241815,0.0419308
49.0,0.301626,0.135028,0.0371158,0.0319363,0.0680774,0.0592581,0.0291887,0.0438495
49.5,0.287053,0.151024,0.0445267,0.0331448,0.0633025,0.0647708,0.0265312,0.0409595
50.0,0.280291,0.131904,0.0316216,0.0285026,0.0672312,0.0536904,0.0235721,0.039327
50.5,0.278151,0.120707,0.0366861,0.0280114,0.0636994,0.0563114,0.0234632,0.0413005
51.0,0.281497,0.123488,0.0456964,0.0245161,0.0658416,0.0544248,0.0277469,0.040248
51.5,0.263661,0.132571,0.0393905,0.0376351,0.0619865,0.0553466,0.0280567,0.037572
52.0,0.247231,0.126917,0.0301755,0.0378584,0.0643113,0.0537502,0.0286938,0.0403692
52.5,0.275034,0.110248,0.0360074,0.0243215,0.062925,0.0483197,0.0244205,0.0422897
53.0,0.255832,0.12014,0.0387732,0.0336084,0.0599811,0.0524616,0.0209147,0.0373907
53.5,0.228335,0.135501,0.0336508,0.0366633,0.0580684,0.0573794,0.0240519,0.0402048
54.0,0.253482,0.105893,0.0459318,0.0242798,0.0619142,0.0467291,0.0318433,0.0367397
54.5,0.237277,0.120239,0.0289444,0.0342429,0.0551289,0.0489471,0.0277756,0.0383577
55.0,0.24412,0.114133,0.0273824,0.0286154,0.0606168,0.0499286,0.0248346,0.0359727
55.5,0.240772,0.0978295,0.0338793,0.0273611,0.0635812,0.043067,0.0259654,0.0345769
56.0,0.236188,0.116605,0.034575,0.0340865,0.0572352,0.0492153,0.0268538,0.0355574
56.5,0.240935,0.112742,0.0338827,0.0269446,0.0580637,0.0458153,0.0234646,0.0369809
57.0,0.231126,0.114981,0.0219496,0.0317438,0.057067,0.0493027,0.0265683,0.0337392
57.5,0.225692,0.102182,0.0318739,0.0281598,0.0543615,0.0469962,0.0168302,0.0361662
58.0,0.226652,0.0928452,0.0324503,0.0191883,0.0595637,0.0446807,0.0227854,0.0347183
58.5,0.211873,0.108529,0.0250838,0.0350986,0.0508934,0.0450665,0.0185925,0.0340698
59.0,0.235296,0.0929719,0.0348274,0.0230247,0.0561163,0.0429013,0.0250003,0.0361137
59.5,0.211066,0.10289,0.0346466,0.0282545,0.0582791,0.0431806,0.0215571,0.0344704
