time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
49.0,4042.98,428.114,472.386,684.852,549.773,268.652,392.053,631.93
49.5,3986.35,475.98,452.685,700.471,563.711,280.921,350.824,639.698
50.0,3918.42,481.654,451.044,670.776,512.458,242.313,325.363,625.096
50.5,3890.28,557.346,448.722,709.663,477.242,281.449,244.098,597.99
51.0,3885.23,467.975,464.318,717.656,498.804,228.834,278.388,622.166
51.5,3816.3,453.113,432.281,706.807,496.306,228.749,239.868,603.94
52.0,3721.21,409.596,464.834,666.972,435.45,237.41,323.003,602.607
52.5,3800.69,423.52,372.008,674.988,446.54,278.301,288.548,590.955
53.0,3734.54,479.005,501.889,720.967,473.143,234.346,281.655,582.246
53.5,3612.14,480.631,403.388,689.215,407.538,243.936,272.58,573.053
54.0,3614.22,495.385,427.427,705.943,429.282,264.513,316.915,566.606
54.5,3792.1,310.122,319.309,640.0,481.028,283.594,408.273,597.572
55.0,3398.36,412.28,404.677,667.335,446.592,241.405,304.777,576.196
55.5,3501.77,409.96,401.418,697.81,434.516,232.006,336.278,589.366
56.0,3444.2,372.35,408.453,658.252,443.694,222.485,361.562,588.676
56.5,3387.76,467.026,431.625,709.323,451.64,233.02,282.31,550.215
57.0,3373.55,495.237,470.392,673.769,384.987,242.982,326.957,567.247
57.5,3342.29,436.665,426.324,673.168,434.017,209.684,288.913,566.877
58.0,3324.09,492.156,406.038,695.914,431.771,255.199,258.477,558.449
58.5,3235.44,370.559,354.887,639.255,399.951,224.863,319.402,538.057
59.0,3352.75,318.309,341.543,662.271,385.967,271.054,384.932,536.342
59.5,3252.57,456.758,369.475,697.063,379.877,246.47,281.237,549.586
